id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media
68803,2025-03-11 14:20:54+00:00,"#Нефтянка #FLOT
Bloomberg: **Санкции США в отношении российского танкерного флота демонстрируют признаки ослабления**, поскольку несколько судов из черного списка впервые за более чем год загрузились.

В последние дни три судна из черного списка погрузили грузы флагманского российского сорта Pacific и отплыли из главного регионального порта страны. А спутниковые снимки показывают, что все больше судов покидают якорные стоянки к западу от порта Находка, где они простаивали с момента введения санкций.",[],[],[],False
68802,2025-03-11 14:03:31+00:00,"#Политика
США введут дополнительные 25% пошлины на сталь и алюминий из Канады — Трамп",[],[],[],False
68801,2025-03-11 13:03:50+00:00,"#Политика
Первый раунд переговоров переговорили",[],[],[],False
68800,2025-03-11 12:35:30+00:00,"#DIAS [Диасофт](https://www.tinkoff.ru/invest/stocks/DIAS?utm_source=security_share)
💰 **Решения акционеров**

Текущая цена: 3842.5 ₽

1. Выплатить **дивиденды** по результатам прошлых лет в денежной форме в размере 53,30 рубля 30 копеек на одну обыкновенную акцию Общества в общей сумме 559 650 000,00 рублей 00 копеек.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=Dq4IWWE-A-Ak2-A0S3wrdO0QQ-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",[],[],[],False
68799,2025-03-11 12:23:35+00:00,"#Политика
**Путин не намерен идти на компромисс **по требованиям, касающимся земли, миротворцев и нейтралитета Украины, в ходе любых мирных переговоров, что усложняет усилия президента Дональда Трампа по достижению надёжного урегулирования — Bloomberg со ссылкой на представителей западных спецслужб",[],[],[],False
68798,2025-03-11 11:47:04+00:00,"#ETH -33% после твита Эрика Трампа с рекомендацией покупать Ethereum.

Трамп младший отредактировал пост и убрал приписку ""Потом еще спасибо скажете""",[],[],[],True
68797,2025-03-11 11:31:48+00:00,"#Макро
**Существуют риски снижения нефтегазовых доходов бюджета РФ вследствие ослабления ценовой конъюнктуры** — Минфин",[],[],[],False
68796,2025-03-11 11:31:08+00:00,"#Макро
Дефицит федерального бюджета РФ в янв-фев -1.3% ВВП (-0.8% в янв) — Минфин",[],[],[],False
68795,2025-03-11 10:34:59+00:00,"#WUSH
Минтранс подготовил проект, по которому пользователи средств индивидуальной мобильности (например, электросамокатов) будут квалифицироваться как **водители транспортных средств** — РИА",[],[],[],False
68794,2025-03-11 08:59:44+00:00,"#HNFG [ЭЙЧ ЭФ ДЖИ](https://www.tinkoff.ru/invest/stocks/HNFG?utm_source=security_share)
📣 **Существенное событие**

Краткое описание события, наступление которого, по мнению эмитента, оказывает влияние на стоимость или котировки его ценных бумаг: 

11 марта 2025. ООО ТАМИ И КО, операционная компания, которая объединяет все салоны сети магазинов мужской одежды, обуви и аксессуаров группы ПАО ЭЙЧ ЭФ ДЖИ объявляет предварительные данные о выручке по итогам февраля 2025 года.

Полная выручка
Совокупная выручка HENDERSON за первые 2 месяца 2025 года превысила 16,2% к аналогичному периоду 2024 года и составила 3,5 млрд. рублей. Прирост к 2 месяцам 2023 года составил 56,3%.
Выручка в феврале 2025 года выросла на 10,4% к аналогичному периоду 2024 года и достигла 1,8 млрд рублей. Рост к февралю 2023 года превысил 51,1%. 

Онлайн-продажи
Динамика роста продаж онлайн-каналов опережает динамику офлайн-канала. Выручка онлайн продаж HENDERSON в феврале 2025 года выросла на 32,6% к февралю 2024 года. Прирост онлайн продаж за 2 месяца 2025 года к 2 месяцам 2024 года составил 50,5%, а к 2 месяцам 2023 года 133,3%


Ежемесячный отчет по ключевым операционным показателям за февраль 2025 Компания раскроет 25 марта 2025 года.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=5DLK7X-CBkUefgGtPyi1mUw-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",[],[],[],False
68793,2025-03-11 08:54:31+00:00,"#Политика
Представители США и Украины начали переговоры в Саудовской Аравии",[],[],[],False
68792,2025-03-11 08:12:51+00:00,"#UNAC
**ОАК начал размещение акций в рамках допэмиссии **

2 018 733 980 580 акций по 0.65руб/акц",[],[],[],False
68791,2025-03-11 07:53:25+00:00,"#Макро 
🌐 JPMorgan повысили вероятность рецессии в США с 30% до 40%.",[],[],[],False
68790,2025-03-11 07:44:09+00:00,"**#MGKL****
СД МГКЛ утвердил бизнес-план Группы на 2025-2030 гг**

В соответствии с бизнес-планом Группа ожидает стабильный рост операционных и финансовых показателей: в 2030 г. выручка может достигнуть 32 млрд рублей, чистая прибыль – 4 млрд рублей, EBITDA – 7,25 млрд рублей.",[],[],[],False
68789,2025-03-11 07:32:44+00:00,"#Макро
**Ликвидная часть ФНБ — минимум с 2019 года**",[],[],[],True
68788,2025-03-11 07:29:49+00:00,"#Политика
🇷🇺 Сейчас многие спешат надевать розовые очки насчет действий Сша, но мы всегда должны быть готовыми отстаивать свои интересы — Пресс-секретарь президента РФ Песков",[],[],[],False
68787,2025-03-11 07:14:34+00:00,"🔥 **Высокая ставка работает: Сбер видит тренд на сокращение кредитования.** #VIP_talk

Герман Греф, комментарий к отчёту Сбера по РПБУ за февраль: «В феврале продолжился **тренд по снижению портфеля, стартовавший в конце прошлого года: на фоне высоких ставок в экономике и ограничений Банка России корпоративное и розничное кредитование сократились** на 0.1% и 0.4% за месяц в реальном выражении».

Тренд на снижение кредитования при текущих ставках даёт основания полагать, что **пик жёсткости денежно-кредитных условий пройден**, считает источник РДВ.

😀 @AK47pfl",['SBER'],[],['SBER'],False
68786,2025-03-11 06:59:29+00:00,"#SBER #Отчетность
**Сбер: РСБУ 2мес2024**

Чистая прибыль 267.3 млрд руб (+13.5% г/г)",['SBER'],['SBER'],[],False
68785,2025-03-11 06:29:01+00:00,"#Уголь
**Экспортные цены на все виды российского угля снизились к концу зимнего периода** — Коммерсантъ

На фоне профицита на мировом рынке и снижения производства стали в Китае аналитики ждут сохранения негативного тренда в течение всего года. Российских экспортеров коксующегося угля может поддержать взаимный обмен пошлинами США и Китая.

Котировки на все виды российских углей к концу февраля упали до уровня середины 2021 года, следует из обзора Центра ценовых индексов (ЦЦИ). Так, энергетические угли на базисе FOB Дальний Восток подешевели до $56–83 за тонну в зависимости от калорийности. Цены на металлургические угли снизились до $113–114 за тонну в зависимости от марки",[],[],[],False
68784,2025-03-11 06:20:04+00:00,"#Политика
Украина должна уступить территории в любом варианте мирного соглашения — госсекретарь США Рубио",[],[],[],False
68783,2025-03-11 06:14:34+00:00,"Накопленные данные за 30 дней
Покупки: 64707.7 млн руб
Продажи: 61242.3 млн руб
Дельта: 3465.4 млн руб

Теперь давайте посмотрим дельту бумаги ГМК.
1)Зелёной стрелкой обозначен текущий денежный поток.
2)Синей стрелкой текущая цена
3)Разрыв между деньгами и реальной ценой больше 10%, что добавляет уверенности в текущей сделке.
4)Общий показатель покупок и продаж за 30 дней в пользу покупателей.
Данные показатели я беру в шпионе РЦБ. Подключить со скидкой и следить за своими сделками можно по данной ссылке 👇
https://t.me/stockspy_bot?start=promo_bt10",[],[],[],True
68782,2025-03-11 06:12:04+00:00,"#Недвижимость
**В России после существенного роста начали снижаться ставки по ипотеке **— Коммерсантъ

Средневзвешенная ставка по ипотечным кредитам на новостройки в России снизилась за неделю с 3 по 9 марта на 0.8 процентного пункта — ЕРЗ.

На прошлой неделе Сбербанк снизил ставки по рыночной ипотеке на 1–1,5 п. п. При этом ВТБ сообщил, что уменьшил ставки по комбинированным с госпрограммами ипотечным продуктам и рассматривает возможность корректировки условий по рыночной ипотеке.","['SBER', 'VTBR']",[],"['SBER', 'VTBR']",False
68781,2025-03-11 06:10:33+00:00,"#Нефтянка #Политика
🇺🇸 Администрация Трампа готова ужесточить санкции против нефти Ирана — Минэнерго США",[],[],[],False
68780,2025-03-11 05:47:25+00:00,"#Политика
Встреча Путина и спецпосланника США по Украине Уиткоффа планируется до 16 марта — Bloomberg",[],[],[],False
68779,2025-03-10 16:05:08+00:00,"❗️ **Торгуйте на бирже и получайте скидки или даже бесплатный доступ к Крипто Шпиону**

Торгуйте на бирже Bitget, выполняйте условия по торговому обороту и получайте доступ к [Крипто Шпиону](https://t.me/stockspy_bot). 
**
Инструкция**

1. Зарегистрироваться на бирже BitGet (важно, чтобы это был новый и первый ваш аккаунт) строго по ссылке: https://partner.bitget.com/bg/7L5CDS

2. Пройти KYC, внести первый депозит минимум 100 USDT и наторговать объем минимум 100 USDT за 30 дней.

3. Прислать в @cbr_support свой UID на бирже, для регистрации. 

4. Совершать торговый оборот и получать скидки или бесплатный доступ к Шпиону. 

**❗️ Каждые $50 000 торгового оборота — 500 руб скидка или 4 дня бесплатной подписки**

**👑**** Почему BitGet?**

• **Низкие комиссии (почти в два раза ниже, чем на ByBit)**

• **Прозрачность **— отчитываются о резервах. Обеспечение ваших активов можно проверить.

• **Больше торговых пар,** чем на OKX и Bybit.

[👉 Создать аккаунт на BitGet](https://partner.bitget.com/bg/7L5CDS)

#Крипто",[],[],[],True
68778,2025-03-10 14:30:43+00:00,"Из забавного видел сегодня, что часть физиков не могла разобраться с дивом Полюса, мол, 73 рубля на акцию (730 на самом деле в текущих ценах)
Хотя у Сигналов - https://t.me/cbrstocks/68774 - все четко написано
730 рублей по текущей цене, но после сплита (когда ваше количество акций увеличится в 10 раз) заплатят по 73 рубля на акцию (получите ту же самую сумму денег в итоге, просто удельно на одну акцию меньше, а самих акций у вас будет больше)

Надеюсь, все разберутся в итоге)
Див, кстати, выше ожиданий аналитиков",[],[],[],True
68777,2025-03-10 14:07:46+00:00,#TSLA -50% с декабрьских максимумов,[],[],[],True
68776,2025-03-10 13:05:02+00:00,"#Макро #Банки
**Основными покупателями российских акций в феврале стали крупные банки**",[],[],[],False
68775,2025-03-10 13:03:14+00:00,"#Макро
Крупнейшие экспортеры в феврале нарастили продажу валюты до $12.4 млрд - ЦБ РФ — Интерфакс",[],[],[],False
68774,2025-03-10 11:59:30+00:00,"#PLZL [Полюс](https://www.tinkoff.ru/invest/stocks/PLZL?utm_source=security_share)
💰 **Решения СД**

Текущая цена: 19364.5 ₽

1. Из средств чистой прибыли ПАО «Полюс», полученной по итогам 2024 года, выплатить **дивиденды** по обыкновенным акциям ПАО «Полюс» по результатам 2024 года в денежной форме в размере 730 рублей на одну обыкновенную акцию ПАО «Полюс». Принимая во внимание тот факт, что внеочередным Общим собранием акционеров ПАО «Полюс» 03 февраля 2025 года было принято решение о дроблении обыкновенных акций ПАО «Полюс» с коэффициентом дробления 10 и по состоянию на дату принятия настоящего решения СД ПАО «Полюс» дата конвертации обыкновенных акций ПАО «Полюс» не наступила, считать, что размер рекомендованного СД ПАО «Полюс» **дивиденда** на 1 обыкновенную акцию ПАО «Полюс» по результатам 2024 года составляет 73 рубля на одну обыкновенную акцию ПАО «Полюс» после завершения процесса дробления обыкновенных акций ПАО «Полюс» рубля).

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=0dmyGuBk-CkCQpVNH6g-AIDA-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",[],[],[],False
68773,2025-03-10 11:49:35+00:00,"#Политика
Трамп рассматривает вариант остановки поставок оружия на Украину, пока Зеленский остается у власти — Bild",[],[],[],False
68772,2025-03-10 11:14:13+00:00,"#Политика
 Украина предложит прекращение огня в небе и на море на переговорах с США в Саудовской Аравии. Но не будет соглашаться на прекращение огня на земле — украинский чиновник",[],[],[],False
68771,2025-03-10 10:37:35+00:00,"#Политика
🇺🇸 Советники Трампа уже намечают схемы ослабления санкций против РФ, включая ограничения цен на нефть  — Bloomberg",[],[],[],False
68770,2025-03-10 08:50:42+00:00,"#ЦБРФ
ЦБ продал юани на 5.5 млрд рублей с расчетами 7 марта — СМИ

Продажа валюты на внутреннем рынке с расчетами 6 марта 2025 года составила 5.6 млрд рублей

Операции покупки и продажи иностранной валюты осуществляет Банк России на внутреннем рынке в валютной секции Московской биржи в инструменте юань - рубль",[],[],[],False
68768,2025-03-10 08:34:23+00:00,"#Теханализ**
**[**На публичном звонке**](https://t.me/cbrstocks/68700)** с подписчиками Аналитик Шпиона обсуждал среднесрочный план по рынку**
** **
3210-3220 не можем пробить уверенно, постоянно происходит активизация продавца у этой зоны

Похоже пойдем по красному сценарию.

🧠 В закрытом канале с аналитикой были обсуждены возможные цели и потенциальные кандидаты на шорт",[],[],[],True
68767,2025-03-10 08:24:04+00:00,"#Политика
Новый раунд переговоров РФ и США в Саудовской Аравии на этой неделе не планируется — представитель МИД РФ Захарова",[],[],[],False
68766,2025-03-10 08:22:45+00:00,"#UNAC
**СД ОАК определил цену допэмиссии акций — 0.65 руб. **

Текущая цена 0.66 руб",[],[],[],False
68765,2025-03-10 07:00:25+00:00,"#KMAZ
Камаз заинтересован в выходе на новые рынки Африки, в том числе и Марокко — ТАСС",[],[],[],False
68764,2025-03-10 06:47:05+00:00,"#Политика
Трамп с журналистом:

- …проявляет неуважение к вам, продолжая атаковать Украину, пока вы пытаетесь добиться мира.
- Кто?
- Президент Путин проявляет неуважение, продолжая атаковать Украину, пока вы пытаетесь добиться мира.
- Что он делает?
- Так э-э… продолжает атаковать Украину.
- И этим он проявляет неуважение ко мне?
- Да.
- Вы откуда?
- «Вашингтон Пост».
- Слушайте, вам уже никто не верит. Давайте следующий…",[],[],[],True
68763,2025-03-10 06:17:55+00:00,"#Политика
🇺🇸 Сенатор Грэм* внесет в Конгресс США законопроект о новых санкциях против РФ — ТАСС

Если Москва не пойдет на прекращение огня и мирные переговоры, Вашингтону следует обрушить на нее ""санкционный ад"", заявил политик.

__*Внесен в перечень террористов и экстремистов Росфинмониторинга__",[],[],[],False
68762,2025-03-08 08:39:16+00:00,"Цветы скам завтра раг пул будет. Был памп , завтра дамп будет 

Мне очень жаль тех, кто покупает цветы на хаях! Они просто потеряют свои деньги! - эксперты",[],[],[],False
68761,2025-03-08 08:20:16+00:00,"#Макро
🌷 Праздничные новости:

• Цветочные магазины объявили допэмиссию тюльпанов по цене х2 к рыночной цене. 

• Денежные фонды фиксируют отток капитала на 35 млрд рублей. Инвесторы перекладываются в цветы. 

• ""Спасибо!"" — Инвесторы поделились размером дивидендов от вложений в цветы.

• На ГОСЖ (годовое общее собрание женщин) утвердили список подарков на 8 марта и продление праздника еще на 1 день. 

• Сигналы РЦБ поздравляют подписчиц с Женским днём и желают им продолжать уверенно покорять рынок.",[],[],[],True
68760,2025-03-07 17:48:25+00:00,"#USDT #Регуляция
🇷🇺 США совместно с Германией и Финляндией конфисковали серверы криптобиржи Garantex и заморозили $26 млн, сообщили в американском Минюсте.",[],[],[],False
68759,2025-03-07 17:30:21+00:00,"#Политика
Трамп заявил, что Ирану предстоит либо заключить сделку с США, **либо “что-то очень скоро произойдет”**",[],[],[],False
68758,2025-03-07 17:29:03+00:00,"#Политика
Трамп заявил, что с Россией проще иметь дело, чем с Украиной, по вопросам мирного урегулирования. 

У Украины нет козырей в переговорах, сказал президент США на пресс-конференции в Белом доме.",[],[],[],False
68757,2025-03-07 17:08:37+00:00,"#Политика
По данным агентства Reuters, **президент России Владимир Путин выразил готовность к обсуждению условий прекращения огня на Украине**, но с определёнными условиями. Ключевыми требованиями являются отказ Украины от вступления в НАТО и признание территориальных изменений, включая контроль России над Крымом и значительными частями Донецкой, Луганской, Запорожской и Херсонской областей.  

Путин подчеркнул, что любые переговоры должны учитывать “реалии на земле”, а также выразил опасения, что временное перемирие может быть использовано Западом для перевооружения Украины. Он отметил, что Россия готова к переговорам без предварительных условий, включая обсуждения с украинскими властями, но подчеркнул необходимость легитимного участия украинского парламента.   

Эти заявления Путина прозвучали на фоне продолжающихся усилий США по достижению мирного соглашения между Россией и Украиной. Недавно состоялись переговоры между представителями США и России в Саудовской Аравии, направленные на подготовку возможного саммита между президентами Дональдом Трампом и Владимиром Путиным. Украина выразила готовность к заключению “сильного и эффективного инвестиционного и оборонного соглашения” с США, подчеркнув необходимость надёжных гарантий безопасности для предотвращения новой агрессии со стороны России.  

Таким образом, Россия сигнализирует о готовности к перемирию на Украине, но настаивает на выполнении своих условий, включая нейтральный статус Украины и признание текущих территориальных реалий. Переговоры продолжаются, и их успех будет зависеть от способности сторон прийти к взаимоприемлемому соглашению.",[],[],[],False
68756,2025-03-07 15:50:59+00:00,"#Политика
🇷🇺 Путин готов согласиться на перемирие на Украине на определенных условиях — СМИ",[],[],[],False
68755,2025-03-07 15:34:09+00:00,"#Политика
🇺🇸 Трамп заявил, что США прекращают федеральное финансирование ЮАР — ТАСС

Американский президент обвинил власти республики в ""ужасном отношении"" к фермерам.",[],[],[],False
68753,2025-03-07 14:19:54+00:00,"#Политика
⚡️ **Основываясь на том факте, что Россия сейчас абсолютно ""долбит"" Украину на поле боя, я решительно рассматриваю возможность введения масштабных банковских санкций, санкций и тарифов против России** до тех пор, пока не будет прекращен огонь и не будет достигнуто окончательное соглашение о мире. Россия и Украина, садитесь за стол переговоров прямо сейчас, пока не стало слишком поздно. Спасибо",[],[],[],False
68752,2025-03-07 13:36:14+00:00,"#Макро #Статистика
**🇺🇸**** США: Non-farm Payrolls в феврале.**
**
Факт: 151K**
Прогноз: 159K
Пред.: 125K",[],[],[],False
68751,2025-03-07 12:18:19+00:00,"#IVAT
**Платформа веб-коммуникаций IVA Technologies введена в промышленную эксплуатацию в ОАО «РЖД»**",[],[],[],False
68750,2025-03-07 11:32:01+00:00,"#Банки
РСПП предложил торговой палате США в РФ предусмотреть в рекомендациях властям возврат банков РФ в систему SWIFT и нормализацию расчетов",[],[],[],False
68749,2025-03-07 11:03:18+00:00,"#Нефтянка
Решение ОПЕК+ увеличить добычу с апреля связано с сезонным спросом — вице-премьер РФ Новак

Ранее: ОПЕК+ подтверждает решение продолжить наращивание добычи в апреле.",[],[],[],False
68748,2025-03-07 09:47:15+00:00,"#HYPR #KMAZ #Электрокары
**Таксопарки, каршеринги и физические лица забронировали более 105 тыс. автомобилей Атом**. Запуск серийного производства российских электромобилей ""Атом"" планируется в июле 2025 года — Минпромторг Татарстана",[],[],[],True
68747,2025-03-07 09:04:05+00:00,"#PLZL
**C 17 марта Мосбиржа вводит запрет на шорты в акциях Полюса**",[],[],[],False
68746,2025-03-07 08:37:58+00:00,"#FLOT
**БКС о результатах Совкомфлота**:

Уже IV квартал компания показала результаты хуже и квартал-к-кварталу и год-к-году. Видимо, из-за того, что часть контрагентов снизили поставки через Совкомфлот в конце прошлого года в преддверии санкций. Мы сохраняем «Негативный» взгляд на Совкомфлот и ждем слабые результаты в 2025 г. из-за простоя части подсанкционного флота.

Скорр. чистая прибыль, согласно пресс-релизу, составила 46,2 млрд руб. или 19,46 руб./акц., что **при выплате 50% даст дивидендную доходность 10%**. Однако в пресс-релизе компания указала, что решение будет принято с учетом новых вводных, а именно санкций, введенных в январе, —** то есть выплата может быть ниже.**",[],[],[],False
68745,2025-03-07 08:21:07+00:00,"#FLOT 
Заплатит или не заплатит?",[],[],[],True
68744,2025-03-07 08:09:22+00:00,"📅 Данные UPRO за сегодня на 10:00
Покупки: 470.4 млн руб
Продажи: 719.9 млн руб
Дельта: -249.5 млн руб

Накопленные данные за 14 дней
Покупки: 15985.5 млн руб
Продажи: 16998.2 млн руб
Дельта: -1012.7 млн руб

👆Вот какой тут может быть Лонг сейчас? Деньги уходят из актива. Есть золотое правило трейдинга - остановить коррекцию в бумаге своими деньгами нельзя. Нужно ходить за деньгами, а не за лудоманоми❗️❗️❗️
Слежу за дельтой покупок и продаж в шпионе РЦБ, подключить со скидкой 10%
https://t.me/stockspy_bot?start=promo_bt10",[],[],[],True
68743,2025-03-07 08:06:06+00:00,"#FLOT #Прогноз
БКС ожидает обнуление чистой прибыли Совкомфлота в 2025 году",[],[],[],True
68742,2025-03-07 07:14:18+00:00,"#FLOT #Отчетность
Совкомфлот: МСФО 2024",[],[],[],True
68741,2025-03-07 07:12:11+00:00,"#FLOT #Дивиденды
**Совкомфлот о дивидендах за 2024 год**

Рекомендации в отношении распределения прибыли и выплате дивидендов по результатам 2024 года будут определяться советом директоров в рамках действующей дивидендной политики Компании, принимая во внимание актуальное финансовое положение Компании и руководствуясь принципом достаточности капитала для обеспечения стратегического развития Компании, в т.ч. в контексте новых санкционных ограничений.",[],[],[],False
68740,2025-03-07 06:39:24+00:00,"#NDX
🇺🇸 Индекс Nasdaq -10% с максимумов",[],[],[],True
68739,2025-03-07 06:20:03+00:00,"#Макро
🇨🇳 Экспорт Китая в январе-феврале 2025 достиг рекордного уровня $540 млрд (+2.3% г/г). Импорт неожиданно упал на 8.4%. Торговый профицит составил $171 млрд — Bloomberg

Китай наращивает экспорт, осуществляя поставки заранее, на фоне угроз США ввести тарифы.",[],[],[],False
68736,2025-03-06 15:12:36+00:00,"#Политика
⚡️**России нужен такой вариант мира, который ее устраивает и обеспечит ее спокойствие на историческую перспективу** — Путин

• России чужого не нужно, но и своего она не отдаст 

• Россия не собирается никому уступать в ситуации на Украине

• России нужен такой вариант мира, который ее устраивает и обеспечит ее спокойствие на историческую перспективу

• Россия не собирается отступать в ходе СВО",[],[],[],True
68734,2025-03-06 15:00:03+00:00,"⏳ Через час встречаемся тут

Upd: вопросы сюда",[],[],[],True
68733,2025-03-06 14:53:14+00:00,"#Политика
США и России необходимо перезагрузить отношения ради завершения конфликта на Украине —  советник Трампа Келлог",[],[],[],False
68732,2025-03-06 14:22:44+00:00,"#Политика
 У нас нет эйфории по поводу Трампа — у России есть реализм  — МИД РФ",[],[],[],False
68731,2025-03-06 14:19:31+00:00,"#Макро
Арест российских активов не является предметом обсуждения ЕЦБ — глава ЕЦБ Лагард  
 
Речь идет об основах международного права",[],[],[],False
68730,2025-03-06 14:07:50+00:00,"#X5 **
❗️ День инвестора X5 пройдет 27 марта в 17:00**

На мероприятии топ-менеджмент обсудит финансовые итоги 2024 года, поделится обновленной стратегией развития и дальнейшими планами.",[],[],[],False
68729,2025-03-06 13:03:51+00:00,"#YDEX [ЯНДЕКС](https://www.tinkoff.ru/invest/stocks/YDEX?utm_source=security_share)
💰 **Проведение заседания СД и его повестка дня**

Текущая цена: 4507.5 ₽

2.2. Дата проведения заседания совета директоров (наблюдательного совета) эмитента: 11.03.2025.

2.3. Повестка совета директоров эмитента:
Повестка СД Международной компании публичного акционерного общества «ЯНДЕКС»:
1. Отчет Генерального директора о текущем положении дел в Обществе.
2. О проведении годового заседания общего собрания акционеров Общества, утверждении повестки дня Собрания, определении даты составления списка лиц, имеющих право на участие в Собрании, и решении иных вопросов, отнесенных к компетенции СД, связанных с подготовкой и проведением Собрания.
3. О формировании предложений по **распределению прибыли** **дивидендов**, выплачиваемых по акциям Общества) и порядку их выплаты) за 2024 год.
4. О предложении даты составления списка лиц, имеющих право на получение **дивидендов**.
5. О предварительном утверждении годового отчета.
6. Об утверждении Программы биржевых облигаций Общества серии 001Р.
7. Об утверждении проспекта ценных бумаг, составленного в отношении Биржевых облигаций, которые могут быть размещены в рамках Программы облигаций.
8. Об одобрении сделок.
9. Об увеличении уставного капитала путем размещения дополнительных обыкновенных акций, для целей реализации Программы долгосрочной мотивации, основанной на обыкновенных акциях Общества.
10. Об утверждении документа, содержащего условия размещения дополнительных обыкновенных акций.
11. Отчеты о работе Комитетов СД.
12. Вопросы, связанные с реализацией Программы мотивации.
13. Вопросы вознаграждения Генерального директора.
14. Об утверждении внутреннего документа.
15. О назначении аудитора Общества и утверждении условий договора с аудитором Общества.
16. О Плане работы СД.
17. Отчет внутреннего аудита

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=-AnawOmq8qEuywpA3Il-Cs2A-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",[],[],[],False
68725,2025-03-06 12:25:09+00:00,"#Авто
Динамика продаж новых авто в России разных классов: легковые, LCV, грузовые — Автостат",[],[],[],True
68724,2025-03-06 12:22:19+00:00,"#Авто
Динамика продаж новых авто в России

В феврале продажи снизились на 25% г/г и 12% м/м.

Доля электрокаров и гибридов достигла 5% в общем объеме продаж легковых авто",[],[],[],True
68723,2025-03-06 11:42:11+00:00,"#VKCO #Отчетность 
❗️ ВК опубликует отчетность по МСФО 20 марта",[],[],[],False
68722,2025-03-06 11:11:14+00:00,"#Политика
🇪🇺 ЕС хочет мира на Украине через силу, поэтому намерен вооружать Евросоюз 

План Еврокомиссии ""перевооружить Европу"" на 800 млрд евро позволит странам ЕС дополнительно инвестировать в производство оружия на Украине",[],[],[],False
68721,2025-03-06 10:06:02+00:00,"#Политика
Военный контингент ЕС на Украине будет означать прямую войну стран Европы против России - Лавров",[],[],[],False
68720,2025-03-06 09:55:40+00:00,"#Политика
🇷🇺 Путин вечером может провести международный телефонный разговор — Песков

Из Парижа не поступало запросов на контакты с Москвой — Песков",[],[],[],False
68719,2025-03-06 09:54:48+00:00,"#DIAS**
«Диасофт» рассматривает проведение дополнительной эмиссии акций в размере 2% от выпуска ценных бумаг**",[],[],[],False
68718,2025-03-06 09:19:15+00:00,"#RUAL #ENPG
Динамика цены на алюминий за 8 лет",[],[],[],True
68717,2025-03-06 09:04:18+00:00,"#USDT #Регуляция
🇷🇺 **Garantex сообщила, что Tether заблокировала кошельки биржи на 2.5 млрд руб**. 
**
На сайте биржи приостановлена торговля по причине «технических работ».**

«Мы временно приостанавливаем оказание всех услуг, включая выводы криптовалют, на время, пока мы всей командой решаем эту проблему. Мы боремся и не сдадимся! Обращаем ваше внимание на то, что весь USDT, находящийся на российских кошельках сейчас под угрозой».",[],[],[],False
68716,2025-03-06 08:44:02+00:00,"#FLOT #Прогноз
🔮** Скорректированная чистая прибыль Совкомфлота в четвёртом квартале может упасть на 29% по сравнению с третьим кварталом** — Сбер

А по итогам всего 2024 года она снизится на 38%, до 21.8 ₽ на акцию. При коэффициенте выплат в 50% дивиденд составит около 10.9 ₽ на бумагу с доходностью 11%.",['SBER'],[],['SBER'],False
68715,2025-03-06 08:37:21+00:00,"#FLOT #Прогноз
**🔮**** БКС прогнозирует снижение акций Совкомфлота до 80 руб (-18%)**. Взгляд — ""Негативный"".

• После введения санкций часть танкеров компании будет простаивать, это приведет к существенному падению выручки.

• Дивиденды по итогам 2024 года могут составить около 10.2 руб/ао (10% дивидендной доходности). Но менеджмент может и отказаться от выплаты из-за резкого снижения выручки.

• Чистая прибыль по итогам 2025 года может быть существенно хуже по сравнению с 2024 годом, что приведет к относительно незначительным дивидендам или к отказу от них.

**Отчетность Совкомфлота выходит 7 марта.**",[],[],[],False
