id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple
63578,2024-08-07 08:03:40+00:00,"#RTKM [Ростелеком](https://www.tinkoff.ru/invest/stocks/RTKM?utm_source=security_share)
💰 **Проведение заседания СД и его повестка дня**

Текущая цена: 78.78 ₽

2.2. Дата проведения заседания совета директоров эмитента: 12 августа 2024 года.

2.3. Повестка совета директоров эмитента:
1. О созыве годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года.
2. О рекомендации по вопросу повестки дня годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года «Утверждение годовой бухгалтерской отчетности ПАО «Ростелеком».
3. О предварительном утверждении годового отчета ПАО «Ростелеком» за 2023 год, включающего отчет о соблюдении акционерным обществом принципов и рекомендаций Кодекса корпоративного управления, рекомендованного к применению Банком России, и отчет ПАО «Ростелеком» о совершенных в 2023 году крупных сделках и сделках, в совершении которых имеется заинтересованность.
4. О рекомендации годовому общему собранию акционеров ПАО «Ростелеком» по итогам 2023 года по **распределению чистой прибыли** по результатам 2023 года.
5. О рекомендации годовому общему собранию акционеров ПАО «Ростелеком» по итогам 2023 года по определению размера **дивидендов**, сроков и формы их выплаты по результатам 2023 года и установлению даты, на которую определяются лица, имеющие право на получение **дивидендов**.
6. О предложении совета директоров по кандидатуре аудиторской организации ПАО «Ростелеком» на второе полугодие 2024 года и первое полугодие 2025 года. 
7. О предложении совета директоров по включению кандидатов в список кандидатур для избрания в совет директоров ПАО «Ростелеком». 
8. О предложении совета директоров по включению в повестку дня годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года вопроса «Утверждение Устава ПАО «Ростелеком» в редакции № 23».
9. Об утверждении повестки дня годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года.
10. О включении в повестку дня годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года вопроса «Участие ПАО «Ростелеком» в Ассоциации «Российско–Китайский Деловой Совет».
11. Об утверждении перечня информации, предоставляемой акционерам при подготовке к проведению годового общего собрания акционеров ПАО «Ростелеком» по итогам 2023 года, и порядка ее предоставления.
12. Об утверждении формы и текста бюллетеней для голосования на годовом общем собрании акционеров ПАО «Ростелеком» по итогам 2023 года.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=ofiZFn6rL0qqqvKCicfw8A-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"RTKM Ростелеком( Проведение заседания СД и его повестка дня Текущая цена: 78.78 2.2. Дата проведения заседания совета директоров эмитента: 12 августа 2024 года. 2.3. Повестка совета директоров эмитента: 1. О созыве годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года. 2. О рекомендации по вопросу повестки дня годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года Утверждение годовой бухгалтерской отчетности ПАО Ростелеком. 3. О предварительном утверждении годового отчета ПАО Ростелеком за 2023 год, включающего отчет о соблюдении акционерным обществом принципов и рекомендаций Кодекса корпоративного управления, рекомендованного к применению Банком России, и отчет ПАО Ростелеком о совершенных в 2023 году крупных сделках и сделках, в совершении которых имеется заинтересованность. 4. О рекомендации годовому общему собранию акционеров ПАО Ростелеком по итогам 2023 года по распределению чистой прибыли по результатам 2023 года. 5. О рекомендации годовому общему собранию акционеров ПАО Ростелеком по итогам 2023 года по определению размера дивидендов, сроков и формы их выплаты по результатам 2023 года и установлению даты, на которую определяются лица, имеющие право на получение дивидендов. 6. О предложении совета директоров по кандидатуре аудиторской организации ПАО Ростелеком на второе полугодие 2024 года и первое полугодие 2025 года. 7. О предложении совета директоров по включению кандидатов в список кандидатур для избрания в совет директоров ПАО Ростелеком. 8. О предложении совета директоров по включению в повестку дня годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года вопроса Утверждение Устава ПАО Ростелеком в редакции 23. 9. Об утверждении повестки дня годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года. 10. О включении в повестку дня годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года вопроса Участие ПАО Ростелеком в Ассоциации РоссийскоКитайский Деловой Совет. 11. Об утверждении перечня информации, предоставляемой акционерам при подготовке к проведению годового общего собрания акционеров ПАО Ростелеком по итогам 2023 года, и порядка ее предоставления. 12. Об утверждении формы и текста бюллетеней для голосования на годовом общем собрании акционеров ПАО Ростелеком по итогам 2023 года. Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.05,0.0,0.9743227304502606,0.02567726954973932,0.225,neutral,neutral
63579,2024-08-07 08:04:27+00:00,"#RTKM #Дивиденды
💰 Ростелеком — СД о дивидендах 12 августа

Ранее менеджмент рекомендовал выплатить 6.06 руб на акцию",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,RTKM Дивиденды Ростелеком СД о дивидендах 12 августа Ранее менеджмент рекомендовал выплатить 6.06 руб на акцию,0.328125,0.0,0.78125,0.21875,0.3640625,positive,positive
63585,2024-08-07 09:55:51+00:00,"#MTSS
❗️ МТС 22 августа отчитается по МСФО за 2кв2024",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS МТС 22 августа отчитается по МСФО за 2кв2024,0.0,0.0,1.0,0.0,0.0,neutral,neutral
63598,2024-08-07 15:53:34+00:00,"#MTSS
""ДОЧКА"" МТС ЗАПУСКАЕТ ДОПОЛНИТЕЛЬНУЮ ОФЕРТУ НА ВЫКУП ДО 2,89% АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ - СООБЩЕНИЕ


[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 223.6₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS ""ДОЧКА"" МТС ЗАПУСКАЕТ ДОПОЛНИТЕЛЬНУЮ ОФЕРТУ НА ВЫКУП ДО 2,89 АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ - СООБЩЕНИЕ MTSS( 223.6 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.05,0.0,0.9782608695652174,0.02173913043478261,0.025,neutral,neutral
63699,2024-08-13 05:03:18+00:00,"**13 августа**
Корп
⛽️ Татнефть: СД по дивидендам

Макро
🇺🇸 США: индекс PPI в июле (15:30 мск)

**14 августа**
Корп
📱 Ростелеком: МСФО 2кв2024

Макро
🇬🇧 Великобритания: инфляция в июле (09:00 мск)
🇪🇺 Еврозона: ВВП 2кв2024 (12:00 мск)
🇺🇸 США: инфляция в июле (15:30 мск)
🇺🇸 США: запасы сырой нефти (17:30 мск)

**15 августа **
Корп
🍏 X5 Group: МСФО 2кв2024
🏦 Совкомбанк: МСФО 2кв2024
🛡 Софтлайн: МСФО 2кв2024

Макро
🇯🇵 Япония: ВВП 2кв2024 (02:50 мск)
🇬🇧 Великобритания: ВВП 2кв2024 (09:00 мск)

**16 августа**
Корп
⚓️ Совкомфлот: МСФО 2кв2024","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'MTSS', 'TATN', 'ROSN']",[],"['LKOH', 'ROSN', 'TATN', 'MTSS', 'SNGS', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry,13 августа Корп Татнефть: СД по дивидендам Макро США: индекс PPI в июле (15:30 мск) 14 августа Корп Ростелеком: МСФО 2кв2024 Макро Великобритания: инфляция в июле (09:00 мск) Еврозона: ВВП 2кв2024 (12:00 мск) США: инфляция в июле (15:30 мск) США: запасы сырой нефти (17:30 мск) 15 августа Корп X5 Group: МСФО 2кв2024 Совкомбанк: МСФО 2кв2024 Софтлайн: МСФО 2кв2024 Макро Япония: ВВП 2кв2024 (02:50 мск) Великобритания: ВВП 2кв2024 (09:00 мск) 16 августа Корп Совкомфлот: МСФО 2кв2024,-0.05999999999999999,0.07999999999999999,0.88,0.039999999999999994,0.17,neutral,negative
63708,2024-08-13 08:30:22+00:00,"#RTKM [Ростелеком](https://www.tinkoff.ru/invest/stocks/RTKM?utm_source=security_share)
💰 **Решения СД**

Текущая цена: 82.46 ₽

– по привилегированным акциям типа А в размере 6,06 рубля на одну акцию,

– по обыкновенным акциям в размере 6,06 рубля на одну акцию,

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=ZnLMU578ZUKuw-AzAiyun3Q-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"RTKM Ростелеком( Решения СД Текущая цена: 82.46 по привилегированным акциям типа А в размере 6,06 рубля на одну акцию, по обыкновенным акциям в размере 6,06 рубля на одну акцию, Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.20270270270270271,0.0,0.8648648648648649,0.13513513513513514,0.3013513513513514,positive,positive
63727,2024-08-14 06:48:07+00:00,"ЧИСТАЯ ПРИБЫЛЬ ""РОСТЕЛЕКОМА"" ПО МСФО В II КВАРТАЛЕ ВЫРОСЛА НА 43% - ДО 13,6 МЛРД РУБ. - КОМПАНИЯ

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"ЧИСТАЯ ПРИБЫЛЬ ""РОСТЕЛЕКОМА"" ПО МСФО В II КВАРТАЛЕ ВЫРОСЛА НА 43 - ДО 13,6 МЛРД РУБ. - КОМПАНИЯ Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.7173913043478262,0.0,0.5217391304347826,0.4782608695652174,0.558695652173913,very positive,positive
63728,2024-08-14 06:50:49+00:00,"**#RTKM**** ****#Отчетность****
****🖨**** Ростелеком: МСФО 2кв2024**

Выручка 179.3 млрд руб (+9% г/г) 
OIBDA 72.8 млрд руб (+15% г/г) 
Чистая прибыль 13.6 млрд руб (+43% г/г) 

Доходы от услуг мобильной связи увеличились на 13% - до 65.2 млрд рублей. 

Доходы от цифровых сервисов выросли на 16% - до 35.9 млрд рублей",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,RTKM Отчетность Ростелеком: МСФО 2кв2024 Выручка 179.3 млрд руб (9 гг) OIBDA 72.8 млрд руб (15 гг) Чистая прибыль 13.6 млрд руб (43 гг) Доходы от услуг мобильной связи увеличились на 13 - до 65.2 млрд рублей. Доходы от цифровых сервисов выросли на 16 - до 35.9 млрд рублей,0.6702127659574469,0.0,0.553191489361702,0.44680851063829796,0.5351063829787235,very positive,positive
63729,2024-08-14 06:54:22+00:00,"#RTKM #Отчетность
Капзатраты Ростелекома в 1П2024 увеличились более чем вдвое г/г, с 42.7 до 88.4 млрд руб",['MTSS'],[],['MTSS'],True,MTSS,МТС,телекоммуникации,industry,"RTKM Отчетность Капзатраты Ростелекома в 1П2024 увеличились более чем вдвое гг, с 42.7 до 88.4 млрд руб",0.2647058823529411,0.0,0.8235294117647058,0.1764705882352941,0.3323529411764706,positive,positive
63850,2024-08-17 07:03:23+00:00,"**👍**** Главное за неделю**

💰** СД Ашинского метзавода рекомендовал дивиденды 77 руб на акцию**

💰** СД Ростелекома ожидаемо **[**рекомендовал**](https://t.me/cbrstocks/63708)** 6.06 руб на акцию

**💰 **СД Татнефти рекомендовал дивиденды 38.2 руб на акцию за 1П2024**

💰 **СД Черкизово рекомендовал дивиденды 142.11 руб на акцию за 1П2024

💰 СД Инарктики 21 августа обсудит дивиденды за 1П2024

💰 СД НКХП 20 августа обсудит дивиденды за 1П2024
**

**🖨 Алроса: **[**МСФО 6мес2024**](https://t.me/cbrstocks/63690)
Чистая прибыль: 36.6 млрд руб (-34% г/г)

🖨 ТМК в IП2024 получила 1.8 млрд руб. чистого убытка против прибыли годом ранее

**🖨 Группа Аэрофлот: **[**операционные результаты**](https://t.me/cbrstocks/63709)** июль 2024 **
Пассажиропоток: 5.831 млн чел (+14.7% г/г)

**🖨 Абрау-Дюрсо: **[**РСБУ 6мес2024**](https://t.me/cbrstocks/63716)
Чистая прибыль: 923.4 млн руб (+141% г/г)

**🖨**** Ростелеком: **[**МСФО 2кв2024**](https://t.me/cbrstocks/63728)
Выручка 179.3 млрд руб (+9% г/г) 
OIBDA 72.8 млрд руб (+15% г/г) 
Чистая прибыль 13.6 млрд руб (+43% г/г) 

**🖨**** Интер РАО: **[**МСФО 1П2024**](https://t.me/cbrstocks/63740)
Выручка: 727.99 млрд руб (+10.7% г/г)
Операционная прибыль: 61.72 млрд руб (-6% г/г)
Чистая прибыль: 79.53 млрд руб (+17% г/г)

💎 Около 200 индийских предприятий по огранке природных алмазов в городе Сурат в Индии [приостанавливают](https://t.me/cbrstocks/63710) работу с 18 по 28 августа из-за отсутствия роста экспорта своей продукции 

**🛢**** Роснефть **[**попросила**](https://t.me/cbrstocks/63733)** понизить налоги для нефтяников**
Роснефть предложила использовать средневзвешенную цену в российских портах за вычетом «транзакционных издержек» в размере $3 за баррель. 

**🖨**** Софтлайн: **[**финансовые результаты**](https://t.me/cbrstocks/63789)** 1П2024**
Оборот: 42.8 млрд руб (+40% г/г) 
Валовая прибыль 15.7 млрд руб (+134% г/г) 

**🖨**** Совкомбанк**: МСФО 1П2024
Чистая прибыль 39 млрд руб (-25% г/г) 
Перенес срок размещения акций допэмиссии для покупки ХКФ Банка на 1кв2025

**🖨 Черкизово: **[**МСФО 1П2024**](https://t.me/cbrstocks/63808)
Выручка 123.81 млрд руб (+20% г/г)
Чистая прибыль 16.07 млрд руб (-3% г/г)

**🖨 HeadHunter: финансовые результаты 2кв2024**
Выручка 9.82 млрд руб (+39.6% г/г). 8.97 млрд руб выручки обеспечила Россия 
EBITDA 5.7 млрд руб (+38.9% г/г)
Чистая прибыль 5.5 млрд руб (+83.5% г/г)

🔖 HeadHunter видит перспективу возврата к дивидендам ""потенциально к концу текущего года""","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'MTSS', 'TATN', 'ALRS', 'ROSN']",[],"['LKOH', 'ROSN', 'TATN', 'MTSS', 'ALRS', 'SNGS', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry,"Главное за неделю СД Ашинского метзавода рекомендовал дивиденды 77 руб на акцию СД Ростелекома ожидаемо рекомендовал( 6.06 руб на акцию СД Татнефти рекомендовал дивиденды 38.2 руб на акцию за 1П2024 СД Черкизово рекомендовал дивиденды 142.11 руб на акцию за 1П2024 СД Инарктики 21 августа обсудит дивиденды за 1П2024 СД НКХП 20 августа обсудит дивиденды за 1П2024 Алроса: МСФО 6мес2024( Чистая прибыль: 36.6 млрд руб (-34 гг) ТМК в IП2024 получила 1.8 млрд руб. чистого убытка против прибыли годом ранее Группа Аэрофлот: операционные результаты( июль 2024 Пассажиропоток: 5.831 млн чел (14.7 гг) Абрау-Дюрсо: РСБУ 6мес2024( Чистая прибыль: 923.4 млн руб (141 гг) Ростелеком: МСФО 2кв2024( Выручка 179.3 млрд руб (9 гг) OIBDA 72.8 млрд руб (15 гг) Чистая прибыль 13.6 млрд руб (43 гг) Интер РАО: МСФО 1П2024( Выручка: 727.99 млрд руб (10.7 гг) Операционная прибыль: 61.72 млрд руб (-6 гг) Чистая прибыль: 79.53 млрд руб (17 гг) Около 200 индийских предприятий по огранке природных алмазов в городе Сурат в Индии приостанавливают( работу с 18 по 28 августа из-за отсутствия роста экспорта своей продукции Роснефть попросила( понизить налоги для нефтяников Роснефть предложила использовать средневзвешенную цену в российских портах за вычетом транзакционных издержек в размере 3 за баррель. Софтлайн: финансовые результаты( 1П2024 Оборот: 42.8 млрд руб (40 гг) Валовая прибыль 15.7 млрд руб (134 гг) Совкомбанк: МСФО 1П2024 Чистая прибыль 39 млрд руб (-25 гг) Перенес срок размещения акций допэмиссии для покупки ХКФ Банка на 1кв2025 Черкизово: МСФО 1П2024( Выручка 123.81 млрд руб (20 гг) Чистая прибыль 16.07 млрд руб (-3 гг) HeadHunter: финансовые результаты 2кв2024 Выручка 9.82 млрд руб (39.6 гг). 8.97 млрд руб выручки обеспечила Россия EBITDA 5.7 млрд руб (38.9 гг) Чистая прибыль 5.5 млрд руб (83.5 гг) HeadHunter видит перспективу возврата к дивидендам ""потенциально к концу текущего года""",0.26874179020454114,0.010696190654907114,0.7994464252204916,0.18985738412460124,0.3343708951022706,positive,positive
63931,2024-08-21 12:24:29+00:00,"#SBER
**Сбер подписал соглашение с абхазским Универсал-банк, а также с сотовым оператором А-мобаил **— ТАСС

Жители Абхазии смогут делать переводы и оплачивать мобильную связь через ""Сбербанк онлайн"", сообщила пресс-служба банка.","['MTSS', 'SBER', 'VTBR']",['SBER'],"['SBER', 'MTSS', 'VTBR']",False,MTSS,МТС,телекоммуникации,industry,"SBER Сбер подписал соглашение с абхазским Универсал-банк, а также с сотовым оператором А-мобаил ТАСС Жители Абхазии смогут делать переводы и оплачивать мобильную связь через ""Сбербанк онлайн"", сообщила пресс-служба банка.",0.09677419354838712,0.0,0.9354838709677419,0.06451612903225808,0.04838709677419356,neutral,positive
63964,2024-08-22 10:01:12+00:00,"#MTSS
ПАО ""МТС"" ВО II КВ. НАРАСТИЛА ВЫРУЧКУ НА 18,5% - ДО 170,9 МЛРД РУБ., ЛУЧШЕ ПРОГНОЗА - КОМПАНИЯ


[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 205.55₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS ПАО ""МТС"" ВО II КВ. НАРАСТИЛА ВЫРУЧКУ НА 18,5 - ДО 170,9 МЛРД РУБ., ЛУЧШЕ ПРОГНОЗА - КОМПАНИЯ MTSS( 205.55 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.20192307692307693,0.0,0.8653846153846154,0.1346153846153846,0.10096153846153846,positive,positive
63965,2024-08-22 10:03:17+00:00,"**#MTSS**** ****#Отчетность****
🖨 МТС: МСФО 2кв2024**

Выручка 170.9 млрд руб (+18.5% г/г)
OIBDA 65.4 млрд руб (+5% г/г)
Чистая прибыль 7.2 млрд руб (-57.2% г/г)",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS Отчетность МТС: МСФО 2кв2024 Выручка 170.9 млрд руб (18.5 гг) OIBDA 65.4 млрд руб (5 гг) Чистая прибыль 7.2 млрд руб (-57.2 гг),0.46875,0.0,0.6875,0.3125,0.234375,positive,positive
63966,2024-08-22 10:08:19+00:00,"#MTSS #Отчетность
🖨 Презентация финансовых и операционных результатов МТС за 2кв2024",['MTSS'],['MTSS'],['MTSS'],True,MTSS,МТС,телекоммуникации,company_specific,MTSS Отчетность Презентация финансовых и операционных результатов МТС за 2кв2024,0.0,0.0,1.0,0.0,0.0,neutral,neutral
64044,2024-08-24 07:36:55+00:00,"👍 Главное за неделю 

**Важное
****🇷🇺** Годовая инфляция в России на 19 августа замедлилась с 9.10% до 9.04%

🇪🇺 ЕС [разрабатывает](https://t.me/cbrstocks/63968) новые антироссийские санкции**

**🇺🇸 **США расширили антироссийские санкции, в списки добавлены 400 человек и юридических лиц в России и за ее пределами**
[• Полный список](https://t.me/cbrstocks/64033)

**📉**** Индекс Мосбиржи упал на 5.86%**
Самое сильное недельное снижение с сентября 2022 года. Тогда во время мобилизации индекс за неделю упал на 14.18%.

**👁**** Заработали на падении **[**Газпрома**](https://t.me/cbrstocks/63980)** и **[**рынка в целом**](https://t.me/cbrstocks/63870)

**Отчетности**
**🖨**** Европлан: **[**МСФО 1П2024**](https://t.me/cbrstocks/63881)
Чистая прибыль 8.7 млрд руб (+25% г/г)

**🖨**** ТКС Холдинг: МСФО 1П2024**
Чистая прибыль 45.7 млрд руб (+24.86% г/г)
• **Новая дивполитика ТКС Холдинга предполагает выплату до 30% чистой прибыли за год**.

**🖨 Татнефть: МСФО 1П2024**
Чистая прибыль 151 млрд руб (+2.1% г/г)
**
****🖨**** ГК Эталон **[**объявляет**](https://t.me/cbrstocks/63996)** о рекордных результатах июля**
Объем продаж по новым контрактам в июле 2024 года достиг 12.2 млрд рублей, а денежные поступления выросли до 8.5 млрд

**🖨**** Мечел: **[**МСФО 1П2024**](https://t.me/cbrstocks/63970)
Операционная прибыль 4.5 млрд руб (-84% г/г)
Убыток: 15.9 млрд руб (годом ранее убыток 3.47 млрд)

**🖨**** Новабев: **[**МСФО 1П2024**](https://t.me/cbrstocks/63953)
Выручка 57.097 млрд руб (+19% г/г) 
Чистая прибыль 2 млрд руб (-34% г/г)

**🖨 МТС: **[**МСФО 2кв2024**](https://t.me/cbrstocks/63965)
Выручка 170.9 млрд руб (+18.5% г/г)
OIBDA 65.4 млрд руб (+5% г/г)
Чистая прибыль 7.2 млрд руб (-57.2% г/г)

**🖨**** Норникель: **[**МСФО 1П2024**](https://t.me/cbrstocks/64027)
Выручка: 509.2 млрд руб (-8% г/г)
Чистая прибыль: 76.84 млрд руб (-6.4% г/г)

Дивиденды
💰** Займер **[**планирует выплатить**](https://t.me/cbrstocks/63913)** 12.02 руб. на акцию, направив на дивиденды всю прибыль II квартала**

**💰**** СД Делимобиля рекомендовал дивиденды за 1П2024 **
1 руб на акцию

**💰** СД Банка СПБ [рекомендовал](https://t.me/cbrstocks/63997) выплатить дивиденды 27.26 руб на обыкновенную акцию

**💰**** СД НКХП рекомендовал выплатить дивиденды за 1П2024 22.19 руб**","['SIBN', 'SNGS', 'LKOH', 'GMKN', 'NVTK', 'MTSS', 'TATN', 'ROSN', 'GAZP']",[],"['GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'MTSS', 'SNGS', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry,"Главное за неделю Важное Годовая инфляция в России на 19 августа замедлилась с 9.10 до 9.04 ЕС разрабатывает( новые антироссийские санкции США расширили антироссийские санкции, в списки добавлены 400 человек и юридических лиц в России и за ее пределами Полный список( Индекс Мосбиржи упал на 5.86 Самое сильное недельное снижение с сентября 2022 года. Тогда во время мобилизации индекс за неделю упал на 14.18. Заработали на падении Газпрома( и рынка в целом( Отчетности Европлан: МСФО 1П2024( Чистая прибыль 8.7 млрд руб (25 гг) ТКС Холдинг: МСФО 1П2024 Чистая прибыль 45.7 млрд руб (24.86 гг) Новая дивполитика ТКС Холдинга предполагает выплату до 30 чистой прибыли за год. Татнефть: МСФО 1П2024 Чистая прибыль 151 млрд руб (2.1 гг) ГК Эталон объявляет( о рекордных результатах июля Объем продаж по новым контрактам в июле 2024 года достиг 12.2 млрд рублей, а денежные поступления выросли до 8.5 млрд Мечел: МСФО 1П2024( Операционная прибыль 4.5 млрд руб (-84 гг) Убыток: 15.9 млрд руб (годом ранее убыток 3.47 млрд) Новабев: МСФО 1П2024( Выручка 57.097 млрд руб (19 гг) Чистая прибыль 2 млрд руб (-34 гг) МТС: МСФО 2кв2024( Выручка 170.9 млрд руб (18.5 гг) OIBDA 65.4 млрд руб (5 гг) Чистая прибыль 7.2 млрд руб (-57.2 гг) Норникель: МСФО 1П2024( Выручка: 509.2 млрд руб (-8 гг) Чистая прибыль: 76.84 млрд руб (-6.4 гг) Дивиденды Займер планирует выплатить( 12.02 руб. на акцию, направив на дивиденды всю прибыль II квартала СД Делимобиля рекомендовал дивиденды за 1П2024 1 руб на акцию СД Банка СПБ рекомендовал( выплатить дивиденды 27.26 руб на обыкновенную акцию СД НКХП рекомендовал выплатить дивиденды за 1П2024 22.19 руб",0.09815622201670558,0.08826450972044841,0.7580334992146328,0.1537019910649188,0.04907811100835279,neutral,positive
64110,2024-08-27 07:22:11+00:00,"#MBNK
**МТС-банк во II квартале увеличил чистую прибыль по МСФО на 30%, до 3,9 млрд рублей**
МТС-банк во втором квартале 2024 года увеличил чистую прибыль по МСФО на 30% в годовом выражении, до 3,9 млрд рублей, говорится в сообщении банка.

[MBNK](https://www.tinkoff.ru/invest/stocks/MBNK?utm_source=security_share) 1746.0₽

👉[Полная новость](http://telegra.ph/MTS-bank-vo-II-kvartale-uvelichil-chistuyu-pribyl-po-MSFO-na-30-do-39-mlrd-rublej-08-27-3)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"MBNK МТС-банк во II квартале увеличил чистую прибыль по МСФО на 30, до 3,9 млрд рублей МТС-банк во втором квартале 2024 года увеличил чистую прибыль по МСФО на 30 в годовом выражении, до 3,9 млрд рублей, говорится в сообщении банка. MBNK( 1746.0 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.2448979591836735,0.0,0.8367346938775511,0.163265306122449,0.12244897959183675,positive,positive
64126,2024-08-27 11:45:06+00:00,"#MBNK #Дивиденды
**МТС-банк подтвердил планы начать платить дивиденды в 2025 году** — Интерфакс",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,MBNK Дивиденды МТС-банк подтвердил планы начать платить дивиденды в 2025 году Интерфакс,0.0,0.0,1.0,0.0,0.0,neutral,neutral
64298,2024-09-02 09:50:52+00:00,"#SOFL 
**Софтлайн **[**подтвердила**](https://softline.ru/about/news/gk-softline-priobretaet-kontroliruyushchuyu-dolyu-v-nto-ire-polyus-i-rasshiryaet-svoy-nauchno-tekhnologicheskij-potencial-na-mezhdunarodnom-urovne)** покупку НТО ИРЭ-Полюс**

Сумма сделки ~4.5 млрд руб

В результате сделки ГК Softline расширит свое присутствие в промышленном секторе, телекоммуникационной и медицинской отраслях за счет доступа к уникальным технологиям и развитию производственных возможностей, получив потенциал научно-технологического развития на российском и международном уровне в следующие 15-20 лет.

**В настоящее время НТО «ИРЭ-Полюс» ведет деятельность в следующих направлениях:**
• телекоммуникационное оборудование
• медицинские лазеры и хирургические волокна
• индустриальные лазеры и лазерные системы.",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"SOFL Софтлайн подтвердила( покупку НТО ИРЭ-Полюс Сумма сделки 4.5 млрд руб В результате сделки ГК Softline расширит свое присутствие в промышленном секторе, телекоммуникационной и медицинской отраслях за счет доступа к уникальным технологиям и развитию производственных возможностей, получив потенциал научно-технологического развития на российском и международном уровне в следующие 15-20 лет. В настоящее время НТО ИРЭ-Полюс ведет деятельность в следующих направлениях: телекоммуникационное оборудование медицинские лазеры и хирургические волокна индустриальные лазеры и лазерные системы.",0.14788732394366194,0.0,0.9014084507042254,0.09859154929577463,0.27394366197183095,neutral,positive
64333,2024-09-03 12:32:00+00:00,"#MTSS
**МТС продлевает до 20 сентября действие оферты для для нерезидентов на выкуп до 2,89% капитала по 95 руб/акция**
ПАО ""МТС"" объявило о продлении до 20 сентября дополнительного тендерного предложения на выкуп до 2,89% капитала компании у нерезидентов.

[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 185.9₽

👉[Полная новость](http://telegra.ph/MTS-prodlevaet-do-20-sentyabrya-dejstvie-oferty-dlya-dlya-nerezidentov-na-vykup-do-289-kapitala-po-95-rubakciya-09-03)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS МТС продлевает до 20 сентября действие оферты для для нерезидентов на выкуп до 2,89 капитала по 95 рубакция ПАО ""МТС"" объявило о продлении до 20 сентября дополнительного тендерного предложения на выкуп до 2,89 капитала компании у нерезидентов. MTSS( 185.9 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,0.0,neutral,neutral
