id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_category,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
68279,2025-02-14,"#GAZP #SIBN
""ГАЗПРОМ НЕФТЬ"": РУКОВОДСТВО КОМПАНИИ В НАСТОЯЩЕЕ ВРЕМЯ ОЦЕНИВАЕТ ВЛИЯНИЕ ВЕДЕННЫХ В ЯНВАРЕ САНКЦИЙ НА ДЕЯТЕЛЬНОСТЬ ГРУППЫ


[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 165.19₽
[SIBN](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share) 613.8₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP SIBN ""ГАЗПРОМ НЕФТЬ"": РУКОВОДСТВО КОМПАНИИ В НАСТОЯЩЕЕ ВРЕМЯ ОЦЕНИВАЕТ ВЛИЯНИЕ ВЕДЕННЫХ В ЯНВАРЕ САНКЦИЙ НА ДЕЯТЕЛЬНОСТЬ ГРУППЫ GAZP( 165.19 SIBN( 613.8 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral,False,False,False,True,True,False,False,True,2,neutral
68278,2025-02-14,"#SIBN #Отчетность
**🖨 Газпром нефть: МСФО 2024**

Выручка 3.82 трлн руб (+15% г/г)
Чистая прибыль 522 млрд руб (-24% г/г)",['GAZP'],[],['GAZP'],True,GAZP,Газпром,газ,industry,SIBN Отчетность Газпром нефть: МСФО 2024 Выручка 3.82 трлн руб (15 гг) Чистая прибыль 522 млрд руб (-24 гг),0.10526315789473684,0.0,0.9473684210526316,0.05263157894736842,positive,True,False,False,False,False,False,False,True,2,positive
68277,2025-02-14,"⬇️ **#SIBN**** 31.9M₽ -0.88%**

🔷 **Аномальный объем **
[**Газпром нефть**](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share)

Объём: 31.9M₽ (51824 лотов)
Покупка: 6% Продажа: 94%
Цена: 616.25₽

Изменение цены:
    на объеме: -0.88%
    за сегодня: -2.79%

Время: 2025-02-14 18:21:16
**Замечено Шпионом РЦБ.**
**Подключить: ****@StockSpy_bot**",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,SIBN 31.9M -0.88 Аномальный объем Газпром нефть( Объём: 31.9M (51824 лотов) Покупка: 6 Продажа: 94 Цена: 616.25 Изменение цены: на объеме: -0.88 за сегодня: -2.79 Время: 2025-02-14 18:21:16 Замечено Шпионом РЦБ. Подключить: StockSpy_bot,0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68272,2025-02-14,"#GAZP #STKG #KLOG #RTGZ
**Газпром просит обеспечить возвратность финансирования своих расходов на газификацию со стороны ГРО**

Газпром заинтересован в обеспечении возвратности финансирования своих расходов на газификацию со стороны газораспределительных организаций и независимых газораспределительных операторов.",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,GAZP STKG KLOG RTGZ Газпром просит обеспечить возвратность финансирования своих расходов на газификацию со стороны ГРО Газпром заинтересован в обеспечении возвратности финансирования своих расходов на газификацию со стороны газораспределительных организаций и независимых газораспределительных операторов.,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68273,2025-02-14,"#Политика
Если Китай перестанет покупать газ у России, какая страна может представить столько газа? — глава МИД Китая

• Китай считает, что все стороны должны в подходящее время участвовать в мирных переговорах по Украине.

• Украинский кризис происходит на европейской земле, и Европа должна играть важную роль в том, чтобы устранить первопричины кризиса, добавил дипломат.",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,"Политика Если Китай перестанет покупать газ у России, какая страна может представить столько газа? глава МИД Китая Китай считает, что все стороны должны в подходящее время участвовать в мирных переговорах по Украине. Украинский кризис происходит на европейской земле, и Европа должна играть важную роль в том, чтобы устранить первопричины кризиса, добавил дипломат.",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,True,True,1,neutral
68252,2025-02-14,"#NVTK
**НОВАТЭК не ждет улучшения ситуации с санкциями в СПГ, хочет сохранить долю на рынке РФ в 18-20%**
""НОВАТЭК"" не ожидает улучшения ситуации с санкциями в отношении отечественной отрасли по сжижению природного газа (СПГ) по мере снижения геополитической напряженности, намерен сохранить долю на внутреннем рынке газа в 18-20%, сообщил заместитель председателя правления компании Эдуард Гудков в ходе форума ""Газ России"".

[NVTK](https://www.tinkoff.ru/invest/stocks/NVTK?utm_source=security_share) 1233.8₽

👉[Полная новость](http://telegra.ph/NOVATEHK-ne-zhdet-uluchsheniya-situacii-s-sankciyami-v-SPG-hochet-sohranit-dolyu-na-rynke-RF-v-18-20-02-14-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,"NVTK НОВАТЭК не ждет улучшения ситуации с санкциями в СПГ, хочет сохранить долю на рынке РФ в 18-20 ""НОВАТЭК"" не ожидает улучшения ситуации с санкциями в отношении отечественной отрасли по сжижению природного газа (СПГ) по мере снижения геополитической напряженности, намерен сохранить долю на внутреннем рынке газа в 18-20, сообщил заместитель председателя правления компании Эдуард Гудков в ходе форума ""Газ России"". NVTK( 1233.8 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68275,2025-02-14,"#SIBN [Газпром нефть](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share)
🖨 **Годовая консолидированная финансовая отчетность по МСФО или иным международно признанным стандартам**

Отчетный год: 2024
Отчетный период: 4

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/fileload.ashx?fileid=1865899)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,SIBN Газпром нефть( Годовая консолидированная финансовая отчетность по МСФО или иным международно признанным стандартам Отчетный год: 2024 Отчетный период: 4 Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot,0.0,0.0,1.0,0.0,neutral,True,False,False,True,False,False,False,True,3,neutral
68307,2025-02-17,"**В 2025 году экономику России ждут мир, дефляционные тенденции, смягчение ДКП и риски для экспорта углеводородов. Фреймворк на 2025 год от главного стратега клуба RDV PREMIUM 361°. **#аналитика

**Вводные параметры:**
✍️**Мир:** Путин и Трамп прямо говорят, что хотят мир. Возможно, бюрократы с обеих сторон (особенно в ЕС) и большое число вопросов в повестке затянут переговоры. Но тренд понятен.
✍️**Санкции: сохранить нельзя ослабить:**
- Трамп прямо говорит, что хочет использования долларов в международных расчетах — значит, не попавшей под санкции части экономики РФ вернут нормальный доступ к международным расчетам (к SWIFT, счетам в международных банках, платежным системам Visa и Master Card). И это может произойти в ближайшие пару месяцев.
- Санкции в основном сохранятся. По крайней мере, пока так кажется.
✍️Слабое место РФ — это по-прежнему цены на углеводороды и объемы их экспорта. И Трамп будет на эти рычаги давить, если потребуются дополнительные аргументы в переговорах. Да и США хотят [доминировать](https://www.whitehouse.gov/fact-sheets/2025/02/fact-sheet-president-donald-j-trump-establishes-the-national-energy-dominance-council/) на важных для РФ рынках нефти и газа.

**Последствия для экономики РФ:**
✍️**Вместо высокой инфляции будет дефляционный шок, возврат к исторически средним ставкам (~10%).**
Мир, сокращение транзакционных издержек во внешней торговле, возврат западных компаний на рынок РФ, нормализация гос. расходов на оборону будут иметь дефляционный эффект на экономику РФ. ДКП будет смягчаться и быстро.
✍️**Курс рубля не крепче текущих уровней.**
Большого апсайда в сторону укрепления нет. А долгосрочные факторы слабости есть:
- Сокращение роли углеводородов в мире и вытеснение РФ с этого рынка американцами;
- Хронический отток капитала (что сделаем все мы, когда нам разрешат снова открывать счета в зарубежных банках и брокерах? Возить немецкие авто?);
- Неопределенность с замороженными активами нерезидентов на счетах типа С.

**Что включить в портфель? Где есть апсайд 30%+?**
✍️Длинные ОФЗ (26243 и др.).
✍️Компании роста из-за чувствительности оценок их акций к уровню процентных ставок — Яндекс (YDEX), Т-Банк (T).
✍️Компании, чей бизнес выиграет от снижения ставки — Hyper (HYPR).
✍️Экспортеры, не подпадающие под санкции — Татнефть ([TATN](https://neo.putinomics.ru/dashboard/TATN/MOEX)), Лукойл ([LKOH](https://neo.putinomics.ru/dashboard/LKOH/MOEX)).

Подключить доступ к аналитике: @RDVPREMIUMbot","['TATN', 'GAZP', 'LKOH']",[],"['GAZP', 'LKOH', 'TATN']",False,GAZP,Газпром,газ,industry,"В 2025 году экономику России ждут мир, дефляционные тенденции, смягчение ДКП и риски для экспорта углеводородов. Фреймворк на 2025 год от главного стратега клуба RDV PREMIUM 361. аналитика Вводные параметры: Мир: Путин и Трамп прямо говорят, что хотят мир. Возможно, бюрократы с обеих сторон (особенно в ЕС) и большое число вопросов в повестке затянут переговоры. Но тренд понятен. Санкции: сохранить нельзя ослабить: - Трамп прямо говорит, что хочет использования долларов в международных расчетах значит, не попавшей под санкции части экономики РФ вернут нормальный доступ к международным расчетам (к SWIFT, счетам в международных банках, платежным системам Visa и Master Card). И это может произойти в ближайшие пару месяцев. - Санкции в основном сохранятся. По крайней мере, пока так кажется. Слабое место РФ это по-прежнему цены на углеводороды и объемы их экспорта. И Трамп будет на эти рычаги давить, если потребуются дополнительные аргументы в переговорах. Да и США хотят доминировать( на важных для РФ рынках нефти и газа. Последствия для экономики РФ: Вместо высокой инфляции будет дефляционный шок, возврат к исторически средним ставкам (10). Мир, сокращение транзакционных издержек во внешней торговле, возврат западных компаний на рынок РФ, нормализация гос. расходов на оборону будут иметь дефляционный эффект на экономику РФ. ДКП будет смягчаться и быстро. Курс рубля не крепче текущих уровней. Большого апсайда в сторону укрепления нет. А долгосрочные факторы слабости есть: - Сокращение роли углеводородов в мире и вытеснение РФ с этого рынка американцами; - Хронический отток капитала (что сделаем все мы, когда нам разрешат снова открывать счета в зарубежных банках и брокерах? Возить немецкие авто?); - Неопределенность с замороженными активами нерезидентов на счетах типа С. Что включить в портфель? Где есть апсайд 30? Длинные ОФЗ (26243 и др.). Компании роста из-за чувствительности оценок их акций к уровню процентных ставок Яндекс (YDEX), Т-Банк (T). Компании, чей бизнес выиграет от снижения ставки Hyper (HYPR). Экспортеры, не подпадающие под санкции Татнефть (TATN( Лукойл (LKOH( Подключить доступ к аналитике: RDVPREMIUMbot",0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,True,True,2,neutral
68323,2025-02-18,"ДМИТРИЕВ: ВОЗОБНОВЛЕНИЕ ПРОКАЧКИ ГАЗА ПО УЦЕЛЕВШЕЙ НИТКЕ СЕВЕРНОГО ПОТОКА В ЭР-РИЯДЕ ПОКА НЕ ОБСУЖДАЛОСЬ


**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,ДМИТРИЕВ: ВОЗОБНОВЛЕНИЕ ПРОКАЧКИ ГАЗА ПО УЦЕЛЕВШЕЙ НИТКЕ СЕВЕРНОГО ПОТОКА В ЭР-РИЯДЕ ПОКА НЕ ОБСУЖДАЛОСЬ Замечено Шпионом РЦБ. Подключить: StockSpy_bot,0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68361,2025-02-18,"#GAZP [Газпром](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share)
🟢 **Аномальная лимитка на покупку**

Объем: 631М ₽ (358514 лотов)
Цена: 176.21₽ 
Разница от текущей цены: 0.0%
Изменение за день: -2.13%
Объем до аномальной заявки: 631М ₽
Время: 2025-02-18 18:40:39

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,GAZP Газпром( Аномальная лимитка на покупку Объем: 631М (358514 лотов) Цена: 176.21 Разница от текущей цены: 0.0 Изменение за день: -2.13 Объем до аномальной заявки: 631М Время: 2025-02-18 18:40:39 Замечено Шпионом РЦБ. Подключить: StockSpy_bot,0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68319,2025-02-18,"#X5
**🧠**** Мозговой центр Сигналов РЦБ отмечает, что X5 отстал от индекса и корзины бумаг в среднем на 5%**

При этом компания может дать рекордную дивидендную доходность в следующие 12 месяцев.

#GAZP #SBER #MGNT #AFLT #AFKS #SMLT #PIKK #NVTK #YDEX","['SBER', 'GAZP']","['GAZP', 'SBER']",[],True,GAZP,Газпром,газ,company_specific,"X5 Мозговой центр Сигналов РЦБ отмечает, что X5 отстал от индекса и корзины бумаг в среднем на 5 При этом компания может дать рекордную дивидендную доходность в следующие 12 месяцев. GAZP SBER MGNT AFLT AFKS SMLT PIKK NVTK YDEX",0.0,0.0,1.0,0.0,neutral,False,True,False,True,False,False,False,True,3,neutral
68364,2025-02-19,"#Газ
Европа отобрала из ПХГ более 60 млрд куб. м газа с начала отопительного сезона

Запасы газа опустились до около 43%",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Газ Европа отобрала из ПХГ более 60 млрд куб. м газа с начала отопительного сезона Запасы газа опустились до около 43,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68397,2025-02-20,"[**Шпион**](https://t.me/stockspy_bot?start=promo_time)** сигналит о мощнейших продажах в акциях Газпрома ****$GAZP**** 📉**

Рейтинг указывает на то, что сегодня **чистые продажи акций Газпрома превышают чистые покупки более чем на 1.1млрд.₽ 😱**

Все это было абсолютно прогнозируемо, учитывая финансовое положение «национального достояния». 

В общем, [**Шпион**](https://t.me/stockspy_bot?start=promo_time) как бы сигнализирует о существенном преобладании продавца, что по мнению АТТ может намекать на то, что рост $GAZP подошел к концу, а значит, нужно этим воспользоваться 😎

__Хотите первыми знать в каких бумагах происходят крупнейшие оттоки капитала❓Тогда подключайте __[__Шпиона по СКИДКЕ,__](https://t.me/c/1164849828/20684)__ воспользовавшись __[**__ПРОМОКОДом от АТТ __**](https://t.me/stockspy_bot?start=promo_time)__😉__

[__https://t.me/stockspy_bot?start=promo_time__](https://t.me/stockspy_bot?start=promo_time)

[**👉 ПОДПИСАТЬСЯ НА АТТ**](https://t.me/+W7EOvM1pixU5ZWIy)",['GAZP'],[],['GAZP'],True,GAZP,Газпром,газ,industry,"Шпион( сигналит о мощнейших продажах в акциях Газпрома GAZP Рейтинг указывает на то, что сегодня чистые продажи акций Газпрома превышают чистые покупки более чем на 1.1млрд. Все это было абсолютно прогнозируемо, учитывая финансовое положение национального достояния. В общем, Шпион( как бы сигнализирует о существенном преобладании продавца, что по мнению АТТ может намекать на то, что рост GAZP подошел к концу, а значит, нужно этим воспользоваться Хотите первыми знать в каких бумагах происходят крупнейшие оттоки капиталаТогда подключайте Шпиона по СКИДКЕ,( воспользовавшись ПРОМОКОДом от АТТ ( ПОДПИСАТЬСЯ НА АТТ(",0.022988505747126436,0.0,0.9885057471264368,0.011494252873563218,neutral,True,False,False,False,False,False,False,True,2,neutral
68434,2025-02-21,"#Газ
🇪🇺 Европейский союз будет искать поставщиков газа, в том числе в США, чтобы заменить российские поставки, и ускорит развитие возобновляемых источников энергии, чтобы снизить общую зависимость от топлива — комиссар ЕС по энергетике",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,"Газ Европейский союз будет искать поставщиков газа, в том числе в США, чтобы заменить российские поставки, и ускорит развитие возобновляемых источников энергии, чтобы снизить общую зависимость от топлива комиссар ЕС по энергетике",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68453,2025-02-21,"#GAZP #SIBN
СД ""ГАЗПРОМ НЕФТИ"" 25 ФЕВРАЛЯ СОЗОВЕТ ВНЕОЧЕРЕДНОЕ СОБРАНИЕ - ЭМИТЕНТ


[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 170.44₽
[SIBN](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share) 653.85₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP SIBN СД ""ГАЗПРОМ НЕФТИ"" 25 ФЕВРАЛЯ СОЗОВЕТ ВНЕОЧЕРЕДНОЕ СОБРАНИЕ - ЭМИТЕНТ GAZP( 170.44 SIBN( 653.85 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68471,2025-02-24,"#Газ
**Стоимость закупок российского сжиженного природного газа для ЕС выросла почти в четыре раза **за три года за счет увеличения цен и объема поставок СПГ из РФ — Евростат",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Газ Стоимость закупок российского сжиженного природного газа для ЕС выросла почти в четыре раза за три года за счет увеличения цен и объема поставок СПГ из РФ Евростат,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68514,2025-02-26,"#Нефтянка
Энергетическая компания BP откажется от своего обещания сократить добычу нефти и газа из-за финансовых проблем — FT",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Нефтянка Энергетическая компания BP откажется от своего обещания сократить добычу нефти и газа из-за финансовых проблем FT,0.0,0.0,1.0,0.0,neutral,True,False,False,False,False,False,False,True,2,neutral
68532,2025-02-26,"#GAZP #SIBN
Газпром Нефть передала Газпрому 5.15% акций сербской нефтяной компании NIS",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,GAZP SIBN Газпром Нефть передала Газпрому 5.15 акций сербской нефтяной компании NIS,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68537,2025-02-26,"#GAZP
Добыча газа в РФ в аномально теплом январе сократилась на 4%, до 62,5 млрд куб. м — Росстат",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP Добыча газа в РФ в аномально теплом январе сократилась на 4, до 62,5 млрд куб. м Росстат",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68536,2025-02-26,"#GAZP #NVTK
**Производство СПГ в РФ в январе сократилось г/г на 2,9% - до 3 млн т, к декабрю упало на 6,5%**
Производство сжиженного природного газа в России в январе 2025 года сократилось на 2,9% - до 3,0 млн т, сообщил Росстат в среду.

[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 171.4₽
[NVTK](https://www.tinkoff.ru/invest/stocks/NVTK?utm_source=security_share) 1299.8₽

👉[Полная новость](http://telegra.ph/Proizvodstvo-SPG-v-RF-v-yanvare-sokratilos-gg-na-29---do-3-mln-t-k-dekabryu-upalo-na-65-02-26-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP NVTK Производство СПГ в РФ в январе сократилось гг на 2,9 - до 3 млн т, к декабрю упало на 6,5 Производство сжиженного природного газа в России в январе 2025 года сократилось на 2,9 - до 3,0 млн т, сообщил Росстат в среду. GAZP( 171.4 NVTK( 1299.8 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral,False,False,False,True,False,False,False,True,2,neutral
68621,2025-03-03,"#GAZP
**Bild узнала о переговорах спецпосланника Трампа по «Северному потоку-2»** — РБК

Cпецпосланник президента США Дональда Трампа по особым поручениям Ричард Гренелл нанес «несколько» неофициальных визитов в Швейцарию, чтобы обсудить возможность сделки по трубопроводу «Северный поток — 2» насчет поставок российского газа в Германию.

По данным издания, в Швейцарии уже «несколько недель» идут тайные переговоры о возможном соглашении между Россией и США. Вместе с тем, отмечает Bild, власти Германии заявили, что им ничего неизвестно о встречах Гренелла в Швейцарии, а сам спецпосланник отверг свою причастность.

По предполагаемому документу**, американская сторона может выступить в качестве посредника и направлять российский газ по трубам «Северного потока — 2»** в Мекленбург — Переднюю Померанию. Тогда США смогут контролировать снабжение Германию газом и «зарабатывать на этом деньги», уточнила газета.

После ремонта труб «Северного потока — 2», они могут быть **использованы для транспортировки водорода из Финляндии или возможных поставок газа из России после урегулирования конфликта на Украине.**",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP Bild узнала о переговорах спецпосланника Трампа по Северному потоку-2 РБК Cпецпосланник президента США Дональда Трампа по особым поручениям Ричард Гренелл нанес несколько неофициальных визитов в Швейцарию, чтобы обсудить возможность сделки по трубопроводу Северный поток 2 насчет поставок российского газа в Германию. По данным издания, в Швейцарии уже несколько недель идут тайные переговоры о возможном соглашении между Россией и США. Вместе с тем, отмечает Bild, власти Германии заявили, что им ничего неизвестно о встречах Гренелла в Швейцарии, а сам спецпосланник отверг свою причастность. По предполагаемому документу, американская сторона может выступить в качестве посредника и направлять российский газ по трубам Северного потока 2 в Мекленбург Переднюю Померанию. Тогда США смогут контролировать снабжение Германию газом и зарабатывать на этом деньги, уточнила газета. После ремонта труб Северного потока 2, они могут быть использованы для транспортировки водорода из Финляндии или возможных поставок газа из России после урегулирования конфликта на Украине.",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68660,2025-03-04,"#GAZP
Газпром 3 марта установил новый рекорд поставок газа в Китай по Силе Сибири",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,GAZP Газпром 3 марта установил новый рекорд поставок газа в Китай по Силе Сибири,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68695,2025-03-05,"#Газ
**ЕС откладывает реализацию дорожной карты по отказу от российского газа**",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Газ ЕС откладывает реализацию дорожной карты по отказу от российского газа,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68708,2025-03-05,"#GAZP
Германия не планирует снова налаживать поставки природного газа из России и восстанавливать газопровод ""Северный поток-2""  — официальный представитель правительства ФРГ Штеффен Хебештрайт",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP Германия не планирует снова налаживать поставки природного газа из России и восстанавливать газопровод ""Северный поток-2"" официальный представитель правительства ФРГ Штеффен Хебештрайт",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68823,2025-03-12,"#Газ
Запасы газа в хранилищах Европы опустились ниже 36.5%",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Газ Запасы газа в хранилищах Европы опустились ниже 36.5,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68876,2025-03-13,"#Политика
Турция намерена запросить у США продление исключения из санкций для оплаты поставок российского газа — Bloomberg",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,Политика Турция намерена запросить у США продление исключения из санкций для оплаты поставок российского газа Bloomberg,0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68885,2025-03-13,"#GAZP
**США обсуждают с РФ и Германией покупку «Северных потоков» и другой энергетической инфраструктуры для перезапуска поставок российских энергоносителей в Европу **после завершения войны на Украине, сообщает в своем расследовании немецкое издание Correctiv.

Кроме СП американцы проявляют интерес к дочерней компании «Роснефти» в Германии, которой принадлежит 54% акций НПЗ в Шведте и меньшие доли в южногерманских НПЗ Bayernoil и Miro.",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP США обсуждают с РФ и Германией покупку Северных потоков и другой энергетической инфраструктуры для перезапуска поставок российских энергоносителей в Европу после завершения войны на Украине, сообщает в своем расследовании немецкое издание Correctiv. Кроме СП американцы проявляют интерес к дочерней компании Роснефти в Германии, которой принадлежит 54 акций НПЗ в Шведте и меньшие доли в южногерманских НПЗ Bayernoil и Miro.",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,True,False,True,1,neutral
68886,2025-03-13,"В контексте Газпрома сегодня намного интереснее вот эта статья от Reuters https://www.reuters.com/business/energy/gazproms-grandeur-fades-europe-abandons-russian-gas-2025-03-13/

Важная цитата:

**""Число работников Газпром Экспорта, некогда самого процветающего подразделения Газпрома, которое занималось продажей газа в Европу, сократилось до пары дюжин человек, сообщили Reuters два источника.

Пять лет назад, на пике поставок газа в Европу, в этом подразделении работало 600 человек.

Оставшиеся сотрудники подразделения заняты тем, что судятся с бывшими покупателями из ЕС"".**",['GAZP'],[],['GAZP'],True,GAZP,Газпром,газ,industry,"В контексте Газпрома сегодня намного интереснее вот эта статья от Reuters Важная цитата: ""Число работников Газпром Экспорта, некогда самого процветающего подразделения Газпрома, которое занималось продажей газа в Европу, сократилось до пары дюжин человек, сообщили Reuters два источника. Пять лет назад, на пике поставок газа в Европу, в этом подразделении работало 600 человек. Оставшиеся сотрудники подразделения заняты тем, что судятся с бывшими покупателями из ЕС"".",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
68948,2025-03-17,"#GAZP
ЧИСТЫЙ УБЫТОК ГОЛОВНОЙ КОМПАНИИ ПАО ""ГАЗПРОМ"" ПО РСБУ В 2024Г СОСТАВИЛ 1,076 ТРЛН РУБЛЕЙ ПОСЛЕ ПРИБЫЛИ 696 МЛРД РУБЛЕЙ ЗА 2023Г - БУХОТЧЕТНОСТЬ


[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 173.47₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP ЧИСТЫЙ УБЫТОК ГОЛОВНОЙ КОМПАНИИ ПАО ""ГАЗПРОМ"" ПО РСБУ В 2024Г СОСТАВИЛ 1,076 ТРЛН РУБЛЕЙ ПОСЛЕ ПРИБЫЛИ 696 МЛРД РУБЛЕЙ ЗА 2023Г - БУХОТЧЕТНОСТЬ GAZP( 173.47 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",-0.06451612903225806,0.03225806451612903,0.967741935483871,0.0,negative,True,False,False,True,False,False,False,True,3,negative
68949,2025-03-17,"#GAZP #SIBN
УБЫТОК ГОЛОВНОЙ КОМПАНИИ СФОРМИРОВАН ГЛАВНЫМ ОБРАЗОМ СНИЖЕНИЕМ РЫНОЧНОЙ СТОИМОСТИ АКЦИЙ ПАО ""ГАЗПРОМ НЕФТЬ"" - КОМПАНИЯ


[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 173.1₽
[SIBN](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share) 623.85₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['GAZP'],['GAZP'],[],False,GAZP,Газпром,газ,company_specific,"GAZP SIBN УБЫТОК ГОЛОВНОЙ КОМПАНИИ СФОРМИРОВАН ГЛАВНЫМ ОБРАЗОМ СНИЖЕНИЕМ РЫНОЧНОЙ СТОИМОСТИ АКЦИЙ ПАО ""ГАЗПРОМ НЕФТЬ"" - КОМПАНИЯ GAZP( 173.1 SIBN( 623.85 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",-0.07692307692307693,0.038461538461538464,0.9615384615384616,0.0,negative,True,False,False,True,False,False,False,True,3,negative
68998,2025-03-19,"#Газ
Запасы газа в подземных хранилищах Европы опустились до 34,5% — ТАСС",['GAZP'],[],['GAZP'],False,GAZP,Газпром,газ,industry,"Газ Запасы газа в подземных хранилищах Европы опустились до 34,5 ТАСС",0.0,0.0,1.0,0.0,neutral,False,False,False,False,False,False,False,False,1,neutral
