secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-27,90.9,90.52,90.52,91.26,90.79,29,26329.3,18.94,19.06,2032-06-25,14.5,,22.28,9.8,48.87,1000.0,RUB,58,2025-03-27
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-27,101.48,101.89,100.5,101.93,101.53,47458,48183708.8,18.2,18.18,2028-03-21,29.6,2025-03-28,0.99,18.1,90.25,1000.0,RUB,58,2025-03-27
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-27,101.62,103.0,101.36,103.0,101.48,431,437357.7,20.39,20.66,2028-11-07,7.0,,83.22,22.5,112.19,1000.0,RUB,58,2025-03-27
RU000A105104,TQOY,РУСАЛ БО05,2025-03-27,99.999,99.9006,99.73,100.0795,99.8158,872,871468.92,8.62,9.2,2027-07-28,4.13,2025-08-04,13.27,8.5,42.38,1000.0,CNY,245,2025-03-27
RU000A105112,TQOY,РУСАЛ БО06,2025-03-27,100.1,99.8212,99.8212,100.3,100.1057,63,63148.61,8.3,8.29,2027-07-28,4.13,2025-08-04,13.27,8.5,42.38,1000.0,CNY,245,2025-03-27
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-27,93.1,92.9997,92.8602,93.75,93.4609,2353,2195824.94,7.08,6.9,2027-08-24,28.13,,3.12,3.8,18.95,1000.0,CNY,245,2025-03-27
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-27,92.0499,91.9999,91.51,92.0499,91.96,1613,1483387.84,7.46,7.51,2027-09-10,28.57,,1.32,3.7,9.22,1000.0,CNY,245,2025-03-27
RU000A1057S2,TQOY,Роснфт2P12,2025-03-27,101.75,101.5555,101.5,101.9887,101.6011,219,222633.58,5.25,5.58,2032-09-07,5.73,,2.22,9.0,44.88,1000.0,CNY,245,2025-03-27
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-27,99.8303,99.8791,99.5355,99.88,99.6565,215,214452.02,6.14,8.62,2025-04-24,0.9,,15.82,3.75,18.7,1000.0,CNY,245,2025-03-27
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-27,92.9635,92.6269,92.4106,93.0,92.5239,628,582260.65,17.53,18.46,2037-10-22,7.33,2025-11-06,5.57,4.15,10.35,1000.0,CNY,245,2025-03-27
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-27,97.78,97.8,97.78,97.8,97.7822,9,8800.4,6.61,6.61,2025-12-11,8.5,,9.35,3.25,16.21,1000.0,CNY,245,2025-03-27
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-27,99.39,99.4905,99.1,99.59,99.2691,173,17173.55,8.92,9.04,2026-06-03,13.73,,0.37,8.0,0.66,100.0,CNY,245,2025-03-27
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-27,98.29,98.0,97.63,98.333,97.9219,685,671223.49,6.88,7.29,2026-03-24,11.9,,0.27,4.95,24.68,1000.0,CNY,245,2025-03-27
RU000A1061L9,TQOY,ЮГК 1P2,2025-03-27,99.8523,100.015,99.8514,100.048,99.6848,382,381824.49,20.28,39.63,2025-04-01,0.13,,26.67,5.5,27.42,1000.0,CNY,245,2025-03-27
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-27,98.4499,98.4499,98.0,98.45,98.2047,354,348289.97,7.44,7.7,2026-04-14,12.23,,25.68,5.75,28.67,1000.0,CNY,245,2025-03-27
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-27,97.51,97.665,97.4085,98.1969,97.5766,465,453731.31,9.3,9.23,2026-05-08,12.93,,25.52,6.7,33.41,1000.0,CNY,245,2025-03-27
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-27,97.2941,97.7792,97.294,97.7792,96.2166,2196,2139498.11,9.68,10.62,2026-08-05,15.7,,9.86,7.2,17.95,1000.0,CNY,245,2025-03-27
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-28,96.04,96.09,95.72,96.5,96.13,2960,284539.16,21.66,21.5,2025-12-26,8.67,,0.0806,14.5,3.63,100.0,RUB,58,2025-03-28
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-28,104.48,101.18,101.18,104.48,103.05,45,46371.8,17.48,18.28,2032-02-17,24.43,,16.26,19.15,95.49,1000.0,RUB,58,2025-03-28
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-28,90.95,88.56,88.56,91.1,90.31,34,30706.4,18.94,19.64,2032-06-25,14.4,,22.55,9.8,48.87,1000.0,RUB,58,2025-03-28
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-28,101.18,101.72,100.6,101.72,100.2,1666,1685877.3,18.34,18.82,2028-03-21,29.47,2025-03-28,1.49,18.1,90.25,1000.0,RUB,58,2025-03-28
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-28,101.61,101.64,101.38,101.64,101.6,71,72136.8,20.38,20.4,2028-11-07,6.9,,83.84,22.5,112.19,1000.0,RUB,58,2025-03-28
RU000A105104,TQOY,РУСАЛ БО05,2025-03-28,99.7,100.0,99.2105,100.0777,99.8243,3830,3819643.76,9.59,9.18,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-28
RU000A105112,TQOY,РУСАЛ БО06,2025-03-28,99.6601,100.1499,99.66,100.3,99.6915,290,289296.23,9.72,9.62,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-28
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-28,92.493,93.3898,92.0001,93.49,92.5503,1580,1463663.1,7.39,7.37,2027-08-24,28.03,,3.23,3.8,18.95,1000.0,CNY,245,2025-03-28
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-28,91.95,92.0799,91.301,92.1,91.9903,1096,1007783.85,7.52,7.5,2027-09-10,28.47,,1.42,3.7,9.22,1000.0,CNY,245,2025-03-28
RU000A1057S2,TQOY,Роснфт2P12,2025-03-28,101.5,101.6104,101.0916,101.8,101.4338,191,193724.4,5.74,5.89,2032-09-07,5.63,,2.47,9.0,44.88,1000.0,CNY,245,2025-03-28
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-28,99.8676,99.61,99.61,99.8676,99.7281,203,202389.18,5.84,8.08,2025-04-24,0.8,,15.92,3.75,18.7,1000.0,CNY,245,2025-03-28
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-28,92.689,92.9792,92.2013,92.9792,92.5299,471,435716.97,18.31,18.65,2037-10-22,7.23,2025-11-06,5.68,4.15,10.35,1000.0,CNY,245,2025-03-28
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-28,97.7499,97.75,96.5908,97.78,97.4466,184,178630.6,6.7,7.17,2025-12-11,8.4,,9.44,3.25,16.21,1000.0,CNY,245,2025-03-28
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-28,99.3999,99.4398,98.3905,99.4398,99.0077,507,50193.25,8.92,9.3,2026-06-03,13.63,,0.39,8.0,0.66,100.0,CNY,245,2025-03-28
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-28,98.07,98.2,97.9,98.306,98.0428,552,541372.77,7.14,7.17,2026-03-24,11.8,,0.41,4.95,24.68,1000.0,CNY,245,2025-03-28
RU000A1061L9,TQOY,ЮГК 1P2,2025-03-28,99.854,99.99,99.8538,99.99,100.0312,3410,3409408.48,77.25,-5.59,2025-04-01,0.03,,26.82,5.5,27.42,1000.0,CNY,245,2025-03-28
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-28,98.4499,98.45,97.34,98.45,98.3226,484,472161.0,7.46,7.59,2026-04-14,12.13,,25.84,5.75,28.67,1000.0,CNY,245,2025-03-28
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-28,96.9601,97.53,96.9601,97.8877,97.0447,6768,6567984.04,9.89,9.8,2026-05-08,12.83,,25.7,6.7,33.41,1000.0,CNY,245,2025-03-28
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-28,97.61,97.4,97.101,97.635,97.2174,10392,10099491.58,9.42,9.76,2026-08-05,15.6,,10.06,7.2,17.95,1000.0,CNY,245,2025-03-28
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-28,96.04,96.09,95.72,96.5,96.13,2960,284539.16,21.66,21.5,2025-12-26,8.67,,0.0806,14.5,3.63,100.0,RUB,58,2025-03-29
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-28,104.48,101.18,101.18,104.48,103.05,45,46371.8,17.48,18.28,2032-02-17,24.43,,16.26,19.15,95.49,1000.0,RUB,58,2025-03-29
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-28,90.95,88.56,88.56,91.1,90.31,34,30706.4,18.94,19.64,2032-06-25,14.4,,22.55,9.8,48.87,1000.0,RUB,58,2025-03-29
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-28,101.18,101.72,100.6,101.72,100.2,1666,1685877.3,18.34,18.82,2028-03-21,29.47,2025-03-28,1.49,18.1,90.25,1000.0,RUB,58,2025-03-29
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-28,101.61,101.64,101.38,101.64,101.6,71,72136.8,20.38,20.4,2028-11-07,6.9,,83.84,22.5,112.19,1000.0,RUB,58,2025-03-29
RU000A105104,TQOY,РУСАЛ БО05,2025-03-28,99.7,100.0,99.2105,100.0777,99.8243,3830,3819643.76,9.59,9.18,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-29
RU000A105112,TQOY,РУСАЛ БО06,2025-03-28,99.6601,100.1499,99.66,100.3,99.6915,290,289296.23,9.72,9.62,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-29
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-28,92.493,93.3898,92.0001,93.49,92.5503,1580,1463663.1,7.39,7.37,2027-08-24,28.03,,3.23,3.8,18.95,1000.0,CNY,245,2025-03-29
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-28,91.95,92.0799,91.301,92.1,91.9903,1096,1007783.85,7.52,7.5,2027-09-10,28.47,,1.42,3.7,9.22,1000.0,CNY,245,2025-03-29
RU000A1057S2,TQOY,Роснфт2P12,2025-03-28,101.5,101.6104,101.0916,101.8,101.4338,191,193724.4,5.74,5.89,2032-09-07,5.63,,2.47,9.0,44.88,1000.0,CNY,245,2025-03-29
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-28,99.8676,99.61,99.61,99.8676,99.7281,203,202389.18,5.84,8.08,2025-04-24,0.8,,15.92,3.75,18.7,1000.0,CNY,245,2025-03-29
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-28,92.689,92.9792,92.2013,92.9792,92.5299,471,435716.97,18.31,18.65,2037-10-22,7.23,2025-11-06,5.68,4.15,10.35,1000.0,CNY,245,2025-03-29
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-28,97.7499,97.75,96.5908,97.78,97.4466,184,178630.6,6.7,7.17,2025-12-11,8.4,,9.44,3.25,16.21,1000.0,CNY,245,2025-03-29
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-28,99.3999,99.4398,98.3905,99.4398,99.0077,507,50193.25,8.92,9.3,2026-06-03,13.63,,0.39,8.0,0.66,100.0,CNY,245,2025-03-29
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-28,98.07,98.2,97.9,98.306,98.0428,552,541372.77,7.14,7.17,2026-03-24,11.8,,0.41,4.95,24.68,1000.0,CNY,245,2025-03-29
RU000A1061L9,TQOY,ЮГК 1P2,2025-03-28,99.854,99.99,99.8538,99.99,100.0312,3410,3409408.48,77.25,-5.59,2025-04-01,0.03,,26.82,5.5,27.42,1000.0,CNY,245,2025-03-29
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-28,98.4499,98.45,97.34,98.45,98.3226,484,472161.0,7.46,7.59,2026-04-14,12.13,,25.84,5.75,28.67,1000.0,CNY,245,2025-03-29
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-28,96.9601,97.53,96.9601,97.8877,97.0447,6768,6567984.04,9.89,9.8,2026-05-08,12.83,,25.7,6.7,33.41,1000.0,CNY,245,2025-03-29
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-28,97.61,97.4,97.101,97.635,97.2174,10392,10099491.58,9.42,9.76,2026-08-05,15.6,,10.06,7.2,17.95,1000.0,CNY,245,2025-03-29
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-28,96.04,96.09,95.72,96.5,96.13,2960,284539.16,21.66,21.5,2025-12-26,8.67,,0.0806,14.5,3.63,100.0,RUB,58,2025-03-30
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-28,104.48,101.18,101.18,104.48,103.05,45,46371.8,17.48,18.28,2032-02-17,24.43,,16.26,19.15,95.49,1000.0,RUB,58,2025-03-30
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-28,90.95,88.56,88.56,91.1,90.31,34,30706.4,18.94,19.64,2032-06-25,14.4,,22.55,9.8,48.87,1000.0,RUB,58,2025-03-30
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-28,101.18,101.72,100.6,101.72,100.2,1666,1685877.3,18.34,18.82,2028-03-21,29.47,2025-03-28,1.49,18.1,90.25,1000.0,RUB,58,2025-03-30
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-28,101.61,101.64,101.38,101.64,101.6,71,72136.8,20.38,20.4,2028-11-07,6.9,,83.84,22.5,112.19,1000.0,RUB,58,2025-03-30
RU000A105104,TQOY,РУСАЛ БО05,2025-03-28,99.7,100.0,99.2105,100.0777,99.8243,3830,3819643.76,9.59,9.18,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-30
RU000A105112,TQOY,РУСАЛ БО06,2025-03-28,99.6601,100.1499,99.66,100.3,99.6915,290,289296.23,9.72,9.62,2027-07-28,4.03,2025-08-04,13.51,8.5,42.38,1000.0,CNY,245,2025-03-30
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-28,92.493,93.3898,92.0001,93.49,92.5503,1580,1463663.1,7.39,7.37,2027-08-24,28.03,,3.23,3.8,18.95,1000.0,CNY,245,2025-03-30
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-28,91.95,92.0799,91.301,92.1,91.9903,1096,1007783.85,7.52,7.5,2027-09-10,28.47,,1.42,3.7,9.22,1000.0,CNY,245,2025-03-30
RU000A1057S2,TQOY,Роснфт2P12,2025-03-28,101.5,101.6104,101.0916,101.8,101.4338,191,193724.4,5.74,5.89,2032-09-07,5.63,,2.47,9.0,44.88,1000.0,CNY,245,2025-03-30
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-28,99.8676,99.61,99.61,99.8676,99.7281,203,202389.18,5.84,8.08,2025-04-24,0.8,,15.92,3.75,18.7,1000.0,CNY,245,2025-03-30
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-28,92.689,92.9792,92.2013,92.9792,92.5299,471,435716.97,18.31,18.65,2037-10-22,7.23,2025-11-06,5.68,4.15,10.35,1000.0,CNY,245,2025-03-30
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-28,97.7499,97.75,96.5908,97.78,97.4466,184,178630.6,6.7,7.17,2025-12-11,8.4,,9.44,3.25,16.21,1000.0,CNY,245,2025-03-30
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-28,99.3999,99.4398,98.3905,99.4398,99.0077,507,50193.25,8.92,9.3,2026-06-03,13.63,,0.39,8.0,0.66,100.0,CNY,245,2025-03-30
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-28,98.07,98.2,97.9,98.306,98.0428,552,541372.77,7.14,7.17,2026-03-24,11.8,,0.41,4.95,24.68,1000.0,CNY,245,2025-03-30
RU000A1061L9,TQOY,ЮГК 1P2,2025-03-28,99.854,99.99,99.8538,99.99,100.0312,3410,3409408.48,77.25,-5.59,2025-04-01,0.03,,26.82,5.5,27.42,1000.0,CNY,245,2025-03-30
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-28,98.4499,98.45,97.34,98.45,98.3226,484,472161.0,7.46,7.59,2026-04-14,12.13,,25.84,5.75,28.67,1000.0,CNY,245,2025-03-30
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-28,96.9601,97.53,96.9601,97.8877,97.0447,6768,6567984.04,9.89,9.8,2026-05-08,12.83,,25.7,6.7,33.41,1000.0,CNY,245,2025-03-30
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-28,97.61,97.4,97.101,97.635,97.2174,10392,10099491.58,9.42,9.76,2026-08-05,15.6,,10.06,7.2,17.95,1000.0,CNY,245,2025-03-30
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-31,95.75,96.04,95.04,96.4,95.73,4654,445546.18,22.19,22.23,2025-12-26,8.63,,0.1611,14.5,3.63,100.0,RUB,58,2025-03-31
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-31,100.88,101.05,99.97,104.48,102.19,40,40875.1,19.52,18.76,2032-02-17,24.37,,17.84,19.15,95.49,1000.0,RUB,58,2025-03-31
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-31,90.69,90.57,90.56,90.79,90.6,35,31709.2,19.24,19.34,2032-06-25,14.37,,23.36,9.8,48.87,1000.0,RUB,58,2025-03-31
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-31,101.49,100.93,100.79,101.6,100.63,9345,9485922.7,18.19,18.61,2028-03-21,29.43,,2.98,18.1,90.25,1000.0,RUB,58,2025-03-31
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-31,101.49,101.64,101.36,101.64,101.15,1262,1281697.2,20.6,21.27,2028-11-07,6.87,,85.68,22.5,112.19,1000.0,RUB,58,2025-03-31
RU000A105104,TQOY,РУСАЛ БО05,2025-03-31,99.79,99.9988,99.4006,100.0731,100.252,115,114764.32,9.3,7.8,2027-07-28,4.0,2025-08-04,14.21,8.5,42.38,1000.0,CNY,245,2025-03-31
RU000A105112,TQOY,РУСАЛ БО06,2025-03-31,99.9997,99.7001,99.7,100.1946,100.6493,43,42958.29,8.62,6.53,2027-07-28,4.0,2025-08-04,14.21,8.5,42.38,1000.0,CNY,245,2025-03-31
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-31,92.5984,92.0001,92.0001,93.3894,92.461,66804,61736099.99,7.35,7.42,2027-08-24,28.0,,3.54,3.8,18.95,1000.0,CNY,245,2025-03-31
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-31,92.4,91.95,91.32,92.5072,92.1819,292,268416.86,7.31,7.41,2027-09-10,28.47,,1.72,3.7,9.22,1000.0,CNY,245,2025-03-31
RU000A1057S2,TQOY,Роснфт2P12,2025-03-31,101.8441,101.8751,101.4444,101.8888,102.6836,73,74293.28,4.95,3.1,2032-09-07,5.6,,3.21,9.0,44.88,1000.0,CNY,245,2025-03-31
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-31,99.765,99.6504,99.65,99.7994,99.8675,232,231242.59,7.63,5.92,2025-04-24,0.77,,16.23,3.75,18.7,1000.0,CNY,245,2025-03-31
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-31,92.3497,92.9973,91.95,92.9973,92.5462,437,403476.23,19.1,18.68,2037-10-22,7.2,2025-11-06,6.03,4.15,10.35,1000.0,CNY,245,2025-03-31
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-31,97.749,97.7489,97.7489,97.749,97.8219,37,36167.12,6.71,6.6,2025-12-11,8.37,,9.71,3.25,16.21,1000.0,CNY,245,2025-03-31
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-31,99.41,99.3499,98.5003,99.4296,99.1796,218,21609.99,8.91,9.13,2026-06-03,13.6,,0.46,8.0,0.66,100.0,CNY,245,2025-03-31
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-31,98.2998,98.2498,97.63,98.45,98.4884,279,274066.3,6.89,6.68,2026-03-24,11.77,,0.81,4.95,24.68,1000.0,CNY,245,2025-03-31
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-31,98.99,98.4799,97.9033,99.0,98.9209,51,50289.77,6.89,6.96,2026-04-14,12.1,,26.31,5.75,28.67,1000.0,CNY,245,2025-03-31
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-31,98.0,97.35,96.9,98.0,97.331,705,686183.81,8.82,9.51,2026-05-08,12.8,,26.25,6.7,33.41,1000.0,CNY,245,2025-03-31
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-31,97.36,97.36,97.0005,97.5995,97.5565,2413,2346863.34,9.64,9.47,2026-08-05,15.57,,10.65,7.2,17.95,1000.0,CNY,245,2025-03-31
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-01,95.96,95.95,95.73,96.14,95.87,630,60394.98,21.84,22.0,2025-12-26,8.6,,0.2014,14.5,3.63,100.0,RUB,58,2025-04-01
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-04-01,103.64,103.66,101.25,103.68,103.24,68,70203.0,17.94,18.17,2032-02-17,24.37,,18.36,19.15,95.49,1000.0,RUB,58,2025-04-01
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-01,91.0,90.69,90.52,91.0,90.53,1020,923413.7,18.93,19.44,2032-06-25,14.33,,23.63,9.8,48.87,1000.0,RUB,58,2025-04-01
RU000A0JTU85,TQCB,РЖД-28 обл,2025-04-01,101.0,101.48,100.61,101.5,100.57,561497,569448709.3,18.43,18.63,2028-03-21,29.4,,3.47,18.1,90.25,1000.0,RUB,58,2025-04-01
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-04-01,101.49,101.53,101.25,101.53,101.36,490,496642.1,20.59,20.85,2028-11-07,6.83,,86.3,22.5,112.19,1000.0,RUB,58,2025-04-01
RU000A105104,TQOY,РУСАЛ БО05,2025-04-01,99.9999,99.9997,99.9,99.9999,99.9012,319,318755.74,8.62,8.94,2027-07-28,3.97,2025-08-04,14.44,8.5,42.38,1000.0,CNY,245,2025-04-01
RU000A105112,TQOY,РУСАЛ БО06,2025-04-01,100.3915,100.0999,100.0,100.3915,100.0871,18,18018.32,7.34,8.33,2027-07-28,3.97,2025-08-04,14.44,8.5,42.38,1000.0,CNY,245,2025-04-01
RU000A1054W1,TQOY,Полюс Б1P2,2025-04-01,93.1332,92.5984,92.5001,93.7233,93.1383,6719,6284446.2,7.08,7.08,2027-08-24,27.97,,3.64,3.8,18.95,1000.0,CNY,245,2025-04-01
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-04-01,92.1047,92.4,92.1032,92.5073,92.2954,148,136862.64,7.46,7.36,2027-09-10,28.43,,1.82,3.7,9.22,1000.0,CNY,245,2025-04-01
RU000A1057S2,TQOY,Роснфт2P12,2025-04-01,101.9,101.8882,101.7,101.9,101.5342,56,57042.88,4.8,5.63,2032-09-07,5.57,,3.45,9.0,44.88,1000.0,CNY,245,2025-04-01
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-04-01,99.8798,99.7001,99.7,99.88,99.6261,184,183749.26,5.81,10.3,2025-04-24,0.73,,16.34,3.75,18.7,1000.0,CNY,245,2025-04-01
RU000A105EW9,TQOY,Сегежа3P1R,2025-04-01,92.4999,92.3,91.0,92.4999,91.5818,1174,1077572.1,18.85,20.87,2037-10-22,7.17,2025-11-06,6.14,4.15,10.35,1000.0,CNY,245,2025-04-01
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-04-01,97.6999,97.74,97.2501,97.75,97.6865,57,55681.3,6.81,6.83,2025-12-11,8.33,,9.79,3.25,16.21,1000.0,CNY,245,2025-04-01
RU000A105N25,TQOY,БДеньг-Ю01,2025-04-01,99.3999,98.3508,98.3508,99.4,99.3485,192,19077.41,8.92,8.97,2026-06-03,13.57,,0.48,8.0,0.66,100.0,CNY,245,2025-04-01
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-04-01,98.2504,98.2997,98.02,98.4499,98.1018,681,668880.79,6.95,7.12,2026-03-24,11.73,,0.95,4.95,24.68,1000.0,CNY,245,2025-04-01
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-04-01,98.8501,98.9899,98.561,99.3999,98.5917,75,74102.14,7.04,7.31,2026-04-14,12.07,,26.47,5.75,28.67,1000.0,CNY,245,2025-04-01
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-04-01,97.9793,97.9999,97.3,98.0,97.6395,781,762564.92,8.84,9.2,2026-05-08,12.77,,26.43,6.7,33.41,1000.0,CNY,245,2025-04-01
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-04-01,97.98,97.45,97.2004,97.9898,97.4727,1941,1893914.61,9.1,9.54,2026-08-05,15.53,,10.85,7.2,17.95,1000.0,CNY,245,2025-04-01
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-02,95.88,96.14,95.74,96.32,95.95,1163,111589.62,22.01,21.88,2025-12-26,8.57,,0.2417,14.5,3.63,100.0,RUB,58,2025-04-02
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-04-02,103.43,100.52,100.51,103.47,101.71,132,134251.7,18.06,19.03,2032-02-17,24.3,,18.89,19.15,95.49,1000.0,RUB,58,2025-04-02
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-02,90.59,90.54,90.52,90.59,90.59,121,109608.1,19.39,19.39,2032-06-25,14.3,,23.9,9.8,48.87,1000.0,RUB,58,2025-04-02
RU000A0JTU85,TQCB,РЖД-28 обл,2025-04-02,101.19,101.89,100.93,101.89,101.2,7497,7586601.9,18.33,18.33,2028-03-21,29.4,,3.97,18.1,90.25,1000.0,RUB,58,2025-04-02
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-04-02,101.44,101.75,100.95,101.75,101.47,3290,3338483.1,20.68,20.62,2028-11-07,6.8,,86.92,22.5,112.19,1000.0,RUB,58,2025-04-02
RU000A105104,TQOY,РУСАЛ БО05,2025-04-02,100.4769,100.0765,99.96,100.4888,100.0663,382,382265.24,7.05,8.4,2027-07-28,3.93,2025-08-04,14.67,8.5,42.38,1000.0,CNY,245,2025-04-02
RU000A105112,TQOY,РУСАЛ БО06,2025-04-02,100.4921,100.4856,99.9501,100.4996,100.3318,46,46152.62,7.0,7.52,2027-07-28,3.93,2025-08-04,14.67,8.5,42.38,1000.0,CNY,245,2025-04-02
RU000A1054W1,TQOY,Полюс Б1P2,2025-04-02,93.7,93.1336,93.0,94.33,93.2639,1401,1310871.01,6.8,7.02,2027-08-24,27.93,,3.75,3.8,18.95,1000.0,CNY,245,2025-04-02
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-04-02,92.9912,92.5073,92.1059,93.4979,92.8878,239,222204.37,7.02,7.07,2027-09-10,28.4,,1.93,3.7,9.22,1000.0,CNY,245,2025-04-02
RU000A1057S2,TQOY,Роснфт2P12,2025-04-02,101.9,102.0966,101.7004,102.0966,101.9123,807,822430.74,4.77,4.75,2032-09-07,5.53,,3.7,9.0,44.88,1000.0,CNY,245,2025-04-02
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-04-02,99.88,99.88,99.85,99.989,99.8714,132,131850.58,5.91,6.07,2025-04-24,0.7,,16.44,3.75,18.7,1000.0,CNY,245,2025-04-02
RU000A105EW9,TQOY,Сегежа3P1R,2025-04-02,92.4949,92.4,92.2002,92.4959,92.4483,346,319871.02,18.93,19.03,2037-10-22,7.13,2025-11-06,6.25,4.15,10.35,1000.0,CNY,245,2025-04-02
